"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","168","3","1","0","0","9","0","0","0","11","2","0",2019,18,2019-04-27,2019-05-03
"2","Gampaha","100","0","0","0","0","1","0","0","0","13","1","0",2019,18,2019-04-27,2019-05-03
"3","Kalutara","52","1","1","0","0","7","0","0","0","13","3","0",2019,18,2019-04-27,2019-05-03
"4","Kandy","63","3","0","0","0","2","2","0","0","5","2","1",2019,18,2019-04-27,2019-05-03
"5","Matale","8","0","0","0","0","1","0","0","0","3","0","1",2019,18,2019-04-27,2019-05-03
"6","NuwaraEliya","3","9","0","0","0","0","1","0","0","2","1","0",2019,18,2019-04-27,2019-05-03
"7","Galle","43","0","0","0","0","5","0","1","0","9","3","0",2019,18,2019-04-27,2019-05-03
"8","Hambanthota","23","0","0","0","0","4","3","0","0","10","0","18",2019,18,2019-04-27,2019-05-03
"9","Matara","31","0","0","0","0","7","0","1","0","2","0","10",2019,18,2019-04-27,2019-05-03
"10","Jaffna","20","1","0","3","0","0","2","0","0","3","1","0",2019,18,2019-04-27,2019-05-03
"11","Kilinochchi","1","1","0","0","0","1","1","0","0","0","1","0",2019,18,2019-04-27,2019-05-03
"12","Mannar","2","0","0","0","0","0","0","0","0","0","0","0",2019,18,2019-04-27,2019-05-03
"13","Vavuniya","3","0","1","0","0","0","0","0","0","1","0","0",2019,18,2019-04-27,2019-05-03
"14","Mullaitivu","1","0","0","0","0","0","0","0","0","0","0","1",2019,18,2019-04-27,2019-05-03
"15","Batticaloa","21","1","0","0","1","1","0","0","0","11","2","0",2019,18,2019-04-27,2019-05-03
"16","Ampara","2","0","1","0","0","0","0","1","0","5","1","0",2019,18,2019-04-27,2019-05-03
"17","Trincomalee","10","2","0","0","4","0","0","0","0","1","0","0",2019,18,2019-04-27,2019-05-03
"18","Kurunagala","20","2","1","0","2","4","0","0","0","11","3","19",2019,18,2019-04-27,2019-05-03
"19","Puttalam","7","2","0","0","0","1","0","0","0","2","1","0",2019,18,2019-04-27,2019-05-03
"20","Anuradhapura","8","1","0","0","0","0","1","1","0","12","1","12",2019,18,2019-04-27,2019-05-03
"21","Polonnaruwa","5","0","0","0","0","0","0","1","0","10","0","5",2019,18,2019-04-27,2019-05-03
"22","Badulla","7","3","0","0","0","2","1","0","0","6","7","1",2019,18,2019-04-27,2019-05-03
"23","Monaragala","8","2","0","0","0","5","2","1","0","10","2","0",2019,18,2019-04-27,2019-05-03
"24","Ratnapura","30","1","2","0","0","11","3","0","0","5","5","6",2019,18,2019-04-27,2019-05-03
"25","Kegalle","23","0","0","0","0","2","0","0","0","14","0","2",2019,18,2019-04-27,2019-05-03
"26","Kalmune","16","1","0","0","0","1","1","0","0","9","2","0",2019,18,2019-04-27,2019-05-03
