"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","193","1","0","1","0","4","0","0","0","3","3","0",2018,22,2018-05-26,2018-06-01
"2","Gampaha","76","2","1","0","0","7","0","1","0","10","0","2",2018,22,2018-05-26,2018-06-01
"3","Kalutara","49","5","0","0","0","9","0","0","0","8","0","0",2018,22,2018-05-26,2018-06-01
"4","Kandy","74","4","0","0","0","1","2","0","0","5","2","1",2018,22,2018-05-26,2018-06-01
"5","Matale","19","0","0","0","0","5","0","0","0","0","0","1",2018,22,2018-05-26,2018-06-01
"6","NuwaraEliya","2","7","0","1","0","1","5","0","0","1","1","0",2018,22,2018-05-26,2018-06-01
"7","Galle","9","0","0","0","0","8","0","0","0","5","1","0",2018,22,2018-05-26,2018-06-01
"8","Hambanthota","8","0","0","0","0","0","0","0","0","10","0","10",2018,22,2018-05-26,2018-06-01
"9","Matara","1","1","0","0","0","2","1","0","0","7","1","5",2018,22,2018-05-26,2018-06-01
"10","Jaffna","88","2","0","3","1","2","6","0","1","1","0","0",2018,22,2018-05-26,2018-06-01
"11","Kilinochchi","8","0","0","0","0","0","0","0","0","0","0","1",2018,22,2018-05-26,2018-06-01
"12","Mannar","4","0","0","0","0","0","0","0","0","0","0","0",2018,22,2018-05-26,2018-06-01
"13","Vavuniya","6","0","0","1","1","1","0","0","0","2","0","0",2018,22,2018-05-26,2018-06-01
"14","Mullaitivu","2","0","0","0","0","1","0","0","0","0","0","0",2018,22,2018-05-26,2018-06-01
"15","Batticaloa","169","2","0","0","1","0","0","0","0","5","0","0",2018,22,2018-05-26,2018-06-01
"16","Ampara","6","4","0","0","0","3","0","0","0","10","1","0",2018,22,2018-05-26,2018-06-01
"17","Trincomalee","25","4","0","0","0","2","2","0","0","3","0","0",2018,22,2018-05-26,2018-06-01
"18","Kurunagala","46","3","0","0","1","4","0","0","0","17","2","7",2018,22,2018-05-26,2018-06-01
"19","Puttalam","29","0","0","0","0","0","0","0","0","5","2","0",2018,22,2018-05-26,2018-06-01
"20","Anuradhapura","17","0","0","0","2","3","0","0","0","10","1","4",2018,22,2018-05-26,2018-06-01
"21","Polonnaruwa","6","0","0","0","0","1","0","0","0","7","0","7",2018,22,2018-05-26,2018-06-01
"22","Badulla","5","3","0","1","0","1","1","1","0","3","5","0",2018,22,2018-05-26,2018-06-01
"23","Monaragala","19","1","0","0","0","7","3","2","0","3","2","0",2018,22,2018-05-26,2018-06-01
"24","Ratnapura","75","3","0","2","0","21","1","3","0","3","3","3",2018,22,2018-05-26,2018-06-01
"25","Kegalle","40","3","0","0","0","6","5","0","0","5","1","1",2018,22,2018-05-26,2018-06-01
"26","Kalmune","14","1","0","0","0","0","0","0","0","1","0","0",2018,22,2018-05-26,2018-06-01
