"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","254","1","0","0","0","2","0","1","0","6","0","0",2016,8,2016-02-13,2016-02-19
"2","Gampaha","65","0","0","1","0","3","0","0","0","7","3","0",2016,8,2016-02-13,2016-02-19
"3","Kalutara","58","0","1","0","0","10","0","0","0","6","2","0",2016,8,2016-02-13,2016-02-19
"4","Kandy","23","3","0","0","1","1","2","1","0","2","1","0",2016,8,2016-02-13,2016-02-19
"5","Matale","5","0","0","0","0","2","0","0","0","0","2","0",2016,8,2016-02-13,2016-02-19
"6","NuwaraEliya","3","2","0","1","0","0","1","0","0","7","2","0",2016,8,2016-02-13,2016-02-19
"7","Galle","28","0","0","0","0","7","0","0","0","6","0","0",2016,8,2016-02-13,2016-02-19
"8","Hambanthota","13","0","0","0","0","1","3","0","0","9","0","8",2016,8,2016-02-13,2016-02-19
"9","Matara","31","2","0","0","0","0","1","2","0","3","0","12",2016,8,2016-02-13,2016-02-19
"10","Jaffna","65","4","0","2","0","0","29","0","0","15","0","0",2016,8,2016-02-13,2016-02-19
"11","Kilinochchi","4","0","0","0","0","1","1","0","0","0","0","0",2016,8,2016-02-13,2016-02-19
"12","Mannar","6","0","0","0","0","0","2","0","0","0","0","0",2016,8,2016-02-13,2016-02-19
"13","Vavuniya","8","0","0","0","2","0","1","2","0","0","0","0",2016,8,2016-02-13,2016-02-19
"14","Mullaitivu","1","0","0","1","0","0","1","0","0","0","0","0",2016,8,2016-02-13,2016-02-19
"15","Batticaloa","17","5","0","0","0","1","0","1","0","2","0","0",2016,8,2016-02-13,2016-02-19
"16","Ampara","1","1","0","0","0","0","0","0","0","2","0","0",2016,8,2016-02-13,2016-02-19
"17","Trincomalee","14","0","0","2","0","0","0","0","0","10","0","1",2016,8,2016-02-13,2016-02-19
"18","Kurunagala","35","4","1","0","0","3","0","2","0","8","1","3",2016,8,2016-02-13,2016-02-19
"19","Puttalam","17","2","0","0","0","5","0","0","0","0","2","0",2016,8,2016-02-13,2016-02-19
"20","Anuradhapura","3","2","0","0","0","1","1","0","0","1","0","3",2016,8,2016-02-13,2016-02-19
"21","Polonnaruwa","1","0","1","0","2","1","0","0","0","0","1","0",2016,8,2016-02-13,2016-02-19
"22","Badulla","12","2","1","0","1","3","4","1","0","2","2","0",2016,8,2016-02-13,2016-02-19
"23","Monaragala","3","0","0","0","0","0","1","2","1","0","1","0",2016,8,2016-02-13,2016-02-19
"24","Ratnapura","25","3","0","2","3","3","0","1","0","3","2","0",2016,8,2016-02-13,2016-02-19
"25","Kegalle","34","1","2","0","0","2","0","1","0","13","0","0",2016,8,2016-02-13,2016-02-19
"26","Kalmune","14","1","0","0","1","0","0","0","0","0","1","0",2016,8,2016-02-13,2016-02-19
