"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","113","3","0","1","2","6","0","0","0","5","0","0",2016,42,2016-10-08,2016-10-14
"2","Gampaha","14","0","0","0","0","0","0","0","0","0","0","0",2016,42,2016-10-08,2016-10-14
"3","Kalutara","26","1","0","1","1","6","0","0","0","1","2","0",2016,42,2016-10-08,2016-10-14
"4","Kandy","35","2","0","0","0","0","0","0","0","21","2","0",2016,42,2016-10-08,2016-10-14
"5","Matale","29","3","0","1","0","0","0","0","0","2","2","0",2016,42,2016-10-08,2016-10-14
"6","NuwaraEliya","7","0","0","0","0","1","2","1","0","0","0","0",2016,42,2016-10-08,2016-10-14
"7","Galle","44","0","0","0","0","8","0","0","0","1","0","0",2016,42,2016-10-08,2016-10-14
"8","Hambanthota","5","4","0","0","0","1","1","0","0","1","0","0",2016,42,2016-10-08,2016-10-14
"9","Matara","17","2","1","0","0","2","1","0","0","4","1","1",2016,42,2016-10-08,2016-10-14
"10","Jaffna","17","11","0","4","0","1","2","1","0","2","1","0",2016,42,2016-10-08,2016-10-14
"11","Kilinochchi","1","0","0","0","0","0","0","0","0","0","0","0",2016,42,2016-10-08,2016-10-14
"12","Mannar","3","1","0","0","0","0","0","0","0","0","0","0",2016,42,2016-10-08,2016-10-14
"13","Vavuniya","3","0","0","0","0","1","0","0","0","0","0","0",2016,42,2016-10-08,2016-10-14
"14","Mullaitivu","5","0","0","0","0","0","0","0","0","1","1","0",2016,42,2016-10-08,2016-10-14
"15","Batticaloa","1","5","0","0","0","1","0","0","0","0","0","0",2016,42,2016-10-08,2016-10-14
"16","Ampara","0","0","0","0","0","0","0","0","0","0","0","0",2016,42,2016-10-08,2016-10-14
"17","Trincomalee","3","0","0","0","0","0","0","0","0","1","0","0",2016,42,2016-10-08,2016-10-14
"18","Kurunagala","13","5","0","0","0","1","0","3","0","13","3","3",2016,42,2016-10-08,2016-10-14
"19","Puttalam","1","0","0","0","0","0","0","0","0","0","1","0",2016,42,2016-10-08,2016-10-14
"20","Anuradhapura","2","0","0","0","0","0","0","0","0","2","1","2",2016,42,2016-10-08,2016-10-14
"21","Polonnaruwa","2","0","0","0","0","0","1","0","0","0","0","0",2016,42,2016-10-08,2016-10-14
"22","Badulla","60","1","0","0","0","2","1","3","0","3","2","0",2016,42,2016-10-08,2016-10-14
"23","Monaragala","7","2","0","1","0","0","0","9","0","1","0","0",2016,42,2016-10-08,2016-10-14
"24","Ratnapura","29","5","1","0","0","11","3","7","0","3","3","0",2016,42,2016-10-08,2016-10-14
"25","Kegalle","12","1","0","0","1","1","0","1","0","3","2","0",2016,42,2016-10-08,2016-10-14
"26","Kalmune","2","0","0","0","0","0","0","0","0","0","0","0",2016,42,2016-10-08,2016-10-14
