"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","25","1","0","0","0","11","0","0","0",2010,15,2010-04-10,2010-04-16
"2","Gampaha","16","1","0","0","0","3","0","3","0",2010,15,2010-04-10,2010-04-16
"3","Kalutara","23","2","0","1","0","5","0","0","0",2010,15,2010-04-10,2010-04-16
"4","Kandy","1","2","0","0","0","0","0","1","0",2010,15,2010-04-10,2010-04-16
"5","Matale","1","1","0","1","0","2","0","1","0",2010,15,2010-04-10,2010-04-16
"6","NuwaraEliya","0","9","0","0","0","0","0","0","0",2010,15,2010-04-10,2010-04-16
"7","Galle","3","0","0","0","0","0","0","0","0",2010,15,2010-04-10,2010-04-16
"8","Hambanthota","2","0","0","0","0","0","0","0","0",2010,15,2010-04-10,2010-04-16
"9","Matara","1","2","0","0","2","3","0","0","0",2010,15,2010-04-10,2010-04-16
"10","Jaffna","23","2","0","4","0","0","0","1","0",2010,15,2010-04-10,2010-04-16
"11","Kilinochchi","0","1","0","0","0","0","0","0","0",2010,15,2010-04-10,2010-04-16
"12","Mannar","3","0","0","1","0","0","0","0","0",2010,15,2010-04-10,2010-04-16
"13","Vavuniya","5","0","0","1","0","0","0","1","0",2010,15,2010-04-10,2010-04-16
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2010,15,2010-04-10,2010-04-16
"15","Batticaloa","44","1","0","0","0","1","0","0","0",2010,15,2010-04-10,2010-04-16
"16","Ampara","1","0","0","0","0","0","0","0","0",2010,15,2010-04-10,2010-04-16
"17","Trincomalee","20","1","0","0","0","0","1","1","0",2010,15,2010-04-10,2010-04-16
"18","Kurunagala","5","3","0","0","0","0","0","0","0",2010,15,2010-04-10,2010-04-16
"19","Puttalam","1","0","0","1","0","1","0","1","0",2010,15,2010-04-10,2010-04-16
"20","Anuradhapura","4","1","0","0","0","0","1","0","0",2010,15,2010-04-10,2010-04-16
"21","Polonnaruwa","4","0","0","0","0","1","0","0","0",2010,15,2010-04-10,2010-04-16
"22","Badulla","9","1","1","2","0","1","1","2","0",2010,15,2010-04-10,2010-04-16
"23","Monaragala","4","0","0","0","0","1","1","1","0",2010,15,2010-04-10,2010-04-16
"24","Ratnapura","12","1","0","0","0","4","1","1","0",2010,15,2010-04-10,2010-04-16
"25","Kegalle","2","0","0","0","0","0","0","2","0",2010,15,2010-04-10,2010-04-16
"26","Kalmune","4","4","0","0","0","0","0","0","0",2010,15,2010-04-10,2010-04-16
