"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","145","3","0","6","0","0","1","1","0","4","2","0",2013,44,2013-10-26,2013-11-01
"2","Gampaha","59","8","0","0","3","17","1","1","0","4","2","0",2013,44,2013-10-26,2013-11-01
"3","Kalutara","20","3","0","1","0","0","0","0","0","6","1","0",2013,44,2013-10-26,2013-11-01
"4","Kandy","9","5","0","1","0","0","0","2","0","2","1","0",2013,44,2013-10-26,2013-11-01
"5","Matale","1","2","0","0","0","1","0","1","0","0","0","0",2013,44,2013-10-26,2013-11-01
"6","NuwaraEliya","2","3","0","0","0","0","0","0","0","3","0","0",2013,44,2013-10-26,2013-11-01
"7","Galle","1","0","0","1","0","0","2","0","0","6","0","0",2013,44,2013-10-26,2013-11-01
"8","Hambanthota","0","0","0","0","1","0","0","1","0","1","1","9",2013,44,2013-10-26,2013-11-01
"9","Matara","4","1","0","0","1","2","2","1","0","0","1","2",2013,44,2013-10-26,2013-11-01
"10","Jaffna","10","8","0","1","2","0","4","0","0","0","0","0",2013,44,2013-10-26,2013-11-01
"11","Kilinochchi","0","0","0","0","0","0","0","0","0","0","0","0",2013,44,2013-10-26,2013-11-01
"12","Mannar","0","0","0","1","0","0","0","0","0","0","0","0",2013,44,2013-10-26,2013-11-01
"13","Vavuniya","0","0","0","0","0","0","0","0","0","0","0","1",2013,44,2013-10-26,2013-11-01
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2013,44,2013-10-26,2013-11-01
"15","Batticaloa","2","4","0","0","0","0","0","0","0","0","0","0",2013,44,2013-10-26,2013-11-01
"16","Ampara","7","5","0","0","0","0","0","0","0","0","0","0",2013,44,2013-10-26,2013-11-01
"17","Trincomalee","0","2","0","0","0","0","0","0","0","1","0","0",2013,44,2013-10-26,2013-11-01
"18","Kurunagala","9","9","0","0","0","6","0","2","0","3","0","2",2013,44,2013-10-26,2013-11-01
"19","Puttalam","3","1","0","0","0","1","1","0","0","1","1","0",2013,44,2013-10-26,2013-11-01
"20","Anuradhapura","4","0","0","0","0","1","1","0","0","4","1","2",2013,44,2013-10-26,2013-11-01
"21","Polonnaruwa","5","2","0","0","0","0","0","0","0","0","1","3",2013,44,2013-10-26,2013-11-01
"22","Badulla","6","4","0","0","0","0","2","1","0","3","0","0",2013,44,2013-10-26,2013-11-01
"23","Monaragala","1","0","0","0","0","0","0","0","0","0","0","0",2013,44,2013-10-26,2013-11-01
"24","Ratnapura","5","2","0","0","0","1","2","25","0","4","0","0",2013,44,2013-10-26,2013-11-01
"25","Kegalle","17","1","1","1","0","7","0","5","0","8","0","0",2013,44,2013-10-26,2013-11-01
"26","Kalmune","1","1","0","0","0","0","0","0","0","3","1","0",2013,44,2013-10-26,2013-11-01
