"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","196","2","0","2","2","6","0","0","0","4","1","0",2015,31,2015-07-25,2015-07-31
"2","Gampaha","65","0","0","0","0","4","0","3","0","5","0","0",2015,31,2015-07-25,2015-07-31
"3","Kalutara","21","1","0","1","0","1","0","0","0","7","2","0",2015,31,2015-07-25,2015-07-31
"4","Kandy","16","2","0","0","0","1","1","1","0","1","0","1",2015,31,2015-07-25,2015-07-31
"5","Matale","3","0","0","0","0","0","1","0","0","1","0","0",2015,31,2015-07-25,2015-07-31
"6","NuwaraEliya","4","5","0","1","0","3","2","0","0","1","3","0",2015,31,2015-07-25,2015-07-31
"7","Galle","7","4","0","0","0","1","2","1","0","2","0","0",2015,31,2015-07-25,2015-07-31
"8","Hambanthota","5","0","0","1","1","0","0","0","0","1","0","2",2015,31,2015-07-25,2015-07-31
"9","Matara","7","0","0","0","0","1","0","1","0","5","1","4",2015,31,2015-07-25,2015-07-31
"10","Jaffna","13","37","0","4","0","0","0","0","0","3","2","0",2015,31,2015-07-25,2015-07-31
"11","Kilinochchi","1","3","0","1","0","0","0","0","0","1","0","0",2015,31,2015-07-25,2015-07-31
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2015,31,2015-07-25,2015-07-31
"13","Vavuniya","0","0","0","1","1","1","0","0","0","0","0","0",2015,31,2015-07-25,2015-07-31
"14","Mullaitivu","1","1","0","0","0","0","2","0","0","0","0","1",2015,31,2015-07-25,2015-07-31
"15","Batticaloa","2","6","0","0","0","0","0","0","0","2","0","0",2015,31,2015-07-25,2015-07-31
"16","Ampara","0","0","0","0","0","0","0","0","0","6","0","0",2015,31,2015-07-25,2015-07-31
"17","Trincomalee","3","0","0","0","0","1","0","0","0","2","0","0",2015,31,2015-07-25,2015-07-31
"18","Kurunagala","9","3","0","0","0","4","0","0","0","8","1","3",2015,31,2015-07-25,2015-07-31
"19","Puttalam","1","2","0","0","0","0","0","0","0","0","0","0",2015,31,2015-07-25,2015-07-31
"20","Anuradhapura","1","0","0","0","0","0","0","0","0","3","1","15",2015,31,2015-07-25,2015-07-31
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0","0","1","0",2015,31,2015-07-25,2015-07-31
"22","Badulla","7","1","0","0","1","0","3","6","0","0","1","0",2015,31,2015-07-25,2015-07-31
"23","Monaragala","6","3","0","0","0","0","1","12","0","1","2","0",2015,31,2015-07-25,2015-07-31
"24","Ratnapura","13","0","0","0","0","5","0","0","0","3","0","2",2015,31,2015-07-25,2015-07-31
"25","Kegalle","11","2","0","1","0","2","0","0","0","4","0","0",2015,31,2015-07-25,2015-07-31
"26","Kalmune","1","0","0","0","0","0","0","0","0","0","0","0",2015,31,2015-07-25,2015-07-31
