"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","11","02","00","01","00","03","00","01","00",2008,21,2008-05-17,2008-05-23
"2","Gampaha","06","02","00","00","00","06","00","01","00",2008,21,2008-05-17,2008-05-23
"3","Kalutara","11","08","00","00","00","14","00","00","00",2008,21,2008-05-17,2008-05-23
"4","Kandy","05","03","00","01","00","09","02","03","00",2008,21,2008-05-17,2008-05-23
"5","Matale","01","02","00","00","00","21","00","00","00",2008,21,2008-05-17,2008-05-23
"6","NuwaraEliya","01","05","00","09","00","02","00","03","00",2008,21,2008-05-17,2008-05-23
"7","Galle","04","01","01","00","00","02","00","00","00",2008,21,2008-05-17,2008-05-23
"8","Hambanthota","01","06","00","00","00","02","01","00","00",2008,21,2008-05-17,2008-05-23
"9","Matara","03","03","00","00","00","05","03","00","00",2008,21,2008-05-17,2008-05-23
"10","Jaffna","01","02","00","06","00","00","00","00","00",2008,21,2008-05-17,2008-05-23
"11","Kilinochchi","00","07","00","00","00","00","00","00","00",2008,21,2008-05-17,2008-05-23
"12","Mannar","00","01","00","01","00","00","00","00","00",2008,21,2008-05-17,2008-05-23
"13","Vavuniya","00","02","00","01","00","00","00","01","00",2008,21,2008-05-17,2008-05-23
"14","Mullaitivu","00","01","00","02","00","00","00","00","00",2008,21,2008-05-17,2008-05-23
"15","Batticaloa","01","01","00","00","00","01","00","02","00",2008,21,2008-05-17,2008-05-23
"16","Ampara","00","00","00","00","00","00","00","00","00",2008,21,2008-05-17,2008-05-23
"17","Trincomalee","00","03","00","00","00","00","00","00","00",2008,21,2008-05-17,2008-05-23
"18","Kurunagala","03","00","00","00","00","06","00","00","00",2008,21,2008-05-17,2008-05-23
"19","Puttalam","06","01","00","04","00","01","00","01","00",2008,21,2008-05-17,2008-05-23
"20","Anuradhapura","00","01","00","00","00","13","00","00","00",2008,21,2008-05-17,2008-05-23
"21","Polonnaruwa","02","02","00","01","00","05","00","00","00",2008,21,2008-05-17,2008-05-23
"22","Badulla","00","05","00","01","00","03","00","00","00",2008,21,2008-05-17,2008-05-23
"23","Monaragala","00","05","01","00","00","00","00","02","00",2008,21,2008-05-17,2008-05-23
"24","Ratnapura","04","07","00","00","00","03","00","00","00",2008,21,2008-05-17,2008-05-23
"25","Kegalle","09","02","00","04","00","07","00","14","00",2008,21,2008-05-17,2008-05-23
"26","Kalmune","00","01","00","00","00","00","00","00","00",2008,21,2008-05-17,2008-05-23
