"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","354","1","0","0","0","1","0","0","0","10","0","0",2016,6,2016-01-30,2016-02-05
"2","Gampaha","92","0","0","0","0","5","0","0","0","8","0","0",2016,6,2016-01-30,2016-02-05
"3","Kalutara","60","0","0","0","1","11","0","0","0","4","1","0",2016,6,2016-01-30,2016-02-05
"4","Kandy","51","4","0","0","1","6","0","1","0","3","0","0",2016,6,2016-01-30,2016-02-05
"5","Matale","11","0","0","0","0","3","3","1","0","2","1","1",2016,6,2016-01-30,2016-02-05
"6","NuwaraEliya","3","0","0","0","0","1","0","0","0","0","1","0",2016,6,2016-01-30,2016-02-05
"7","Galle","27","2","0","0","0","2","3","0","0","7","2","1",2016,6,2016-01-30,2016-02-05
"8","Hambanthota","18","2","0","0","0","2","5","1","0","7","0","8",2016,6,2016-01-30,2016-02-05
"9","Matara","18","1","0","0","0","3","2","1","0","5","0","2",2016,6,2016-01-30,2016-02-05
"10","Jaffna","64","4","0","4","5","0","30","0","0","2","1","0",2016,6,2016-01-30,2016-02-05
"11","Kilinochchi","0","0","0","0","0","0","1","0","0","0","0","0",2016,6,2016-01-30,2016-02-05
"12","Mannar","7","0","0","1","0","1","4","0","0","0","0","0",2016,6,2016-01-30,2016-02-05
"13","Vavuniya","4","0","0","1","0","0","0","0","0","0","0","0",2016,6,2016-01-30,2016-02-05
"14","Mullaitivu","9","1","0","0","0","0","2","0","0","0","0","0",2016,6,2016-01-30,2016-02-05
"15","Batticaloa","18","7","0","1","0","1","0","2","0","4","0","0",2016,6,2016-01-30,2016-02-05
"16","Ampara","2","0","0","0","0","0","0","0","0","0","0","0",2016,6,2016-01-30,2016-02-05
"17","Trincomalee","12","0","0","0","0","0","0","0","0","2","0","0",2016,6,2016-01-30,2016-02-05
"18","Kurunagala","27","3","1","0","0","1","1","0","0","5","2","0",2016,6,2016-01-30,2016-02-05
"19","Puttalam","17","0","0","1","0","0","0","0","0","0","0","0",2016,6,2016-01-30,2016-02-05
"20","Anuradhapura","9","1","0","0","0","4","1","0","0","6","2","6",2016,6,2016-01-30,2016-02-05
"21","Polonnaruwa","10","0","0","0","0","1","0","0","0","0","0","1",2016,6,2016-01-30,2016-02-05
"22","Badulla","4","1","0","0","0","5","0","1","0","2","3","0",2016,6,2016-01-30,2016-02-05
"23","Monaragala","7","0","0","0","0","2","0","3","0","2","0","0",2016,6,2016-01-30,2016-02-05
"24","Ratnapura","11","1","0","0","0","4","1","3","0","5","3","0",2016,6,2016-01-30,2016-02-05
"25","Kegalle","36","0","0","1","0","0","0","0","0","2","0","0",2016,6,2016-01-30,2016-02-05
"26","Kalmune","25","0","0","0","0","0","0","0","1","1","0","0",2016,6,2016-01-30,2016-02-05
