"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","308","18","1","2","0","5","0","2","0",2010,26,2010-06-26,2010-07-02
"2","Gampaha","85","2","0","0","1","4","0","2","0",2010,26,2010-06-26,2010-07-02
"3","Kalutara","22","6","0","0","0","5","0","0","0",2010,26,2010-06-26,2010-07-02
"4","Kandy","69","15","0","2","0","4","2","0","0",2010,26,2010-06-26,2010-07-02
"5","Matale","20","3","0","2","0","1","0","0","0",2010,26,2010-06-26,2010-07-02
"6","NuwaraEliya","8","10","0","3","1","0","2","1","0",2010,26,2010-06-26,2010-07-02
"7","Galle","70","17","0","0","0","6","2","0","0",2010,26,2010-06-26,2010-07-02
"8","Hambanthota","30","0","1","0","0","1","1","0","0",2010,26,2010-06-26,2010-07-02
"9","Matara","19","3","2","1","1","2","2","3","0",2010,26,2010-06-26,2010-07-02
"10","Jaffna","66","14","0","8","0","0","1","1","0",2010,26,2010-06-26,2010-07-02
"11","Kilinochchi","1","2","0","2","0","0","0","0","0",2010,26,2010-06-26,2010-07-02
"12","Mannar","30","2","0","0","0","0","0","0","0",2010,26,2010-06-26,2010-07-02
"13","Vavuniya","5","0","0","4","0","0","0","0","0",2010,26,2010-06-26,2010-07-02
"14","Mullaitivu","0","1","0","0","0","0","0","0","0",2010,26,2010-06-26,2010-07-02
"15","Batticaloa","16","6","0","1","0","0","0","0","0",2010,26,2010-06-26,2010-07-02
"16","Ampara","1","0","0","0","0","0","0","0","0",2010,26,2010-06-26,2010-07-02
"17","Trincomalee","31","4","1","0","0","4","0","0","00",2010,26,2010-06-26,2010-07-02
"18","Kurunagala","37","15","0","0","1","4","3","5","0",2010,26,2010-06-26,2010-07-02
"19","Puttalam","33","1","0","0","0","0","0","2","0",2010,26,2010-06-26,2010-07-02
"20","Anuradhapura","13","2","0","3","1","1","0","0","0",2010,26,2010-06-26,2010-07-02
"21","Polonnaruwa","18","1","0","0","0","0","0","1","0",2010,26,2010-06-26,2010-07-02
"22","Badulla","37","8","0","0","0","2","1","6","0",2010,26,2010-06-26,2010-07-02
"23","Monaragala","38","4","0","3","0","0","3","0","1",2010,26,2010-06-26,2010-07-02
"24","Ratnapura","77","20","0","0","0","12","0","2","0",2010,26,2010-06-26,2010-07-02
"25","Kegalle","39","5","1","4","0","8","2","3","0",2010,26,2010-06-26,2010-07-02
"26","Kalmune","0","3","0","0","0","0","0","0","0",2010,26,2010-06-26,2010-07-02
