"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","161","1","0","1","2","10","0","0","0","2","0","0",2017,42,2017-10-14,2017-10-20
"2","Gampaha","155","3","0","1","0","4","0","0","0","4","1","0",2017,42,2017-10-14,2017-10-20
"3","Kalutara","80","1","1","0","1","5","0","4","0","1","4","0",2017,42,2017-10-14,2017-10-20
"4","Kandy","203","1","0","0","0","0","1","1","0","5","1","0",2017,42,2017-10-14,2017-10-20
"5","Matale","52","1","0","0","0","0","0","0","0","2","3","0",2017,42,2017-10-14,2017-10-20
"6","NuwaraEliya","7","2","0","0","0","1","10","1","0","3","1","0",2017,42,2017-10-14,2017-10-20
"7","Galle","28","0","0","0","0","20","0","0","0","3","1","0",2017,42,2017-10-14,2017-10-20
"8","Hambanthota","50","1","0","0","0","2","0","0","0","1","0","14",2017,42,2017-10-14,2017-10-20
"9","Matara","43","0","0","0","0","7","0","1","0","6","4","7",2017,42,2017-10-14,2017-10-20
"10","Jaffna","153","21","0","2","1","0","7","0","0","7","0","0",2017,42,2017-10-14,2017-10-20
"11","Kilinochchi","3","3","0","0","0","0","0","0","0","0","0","0",2017,42,2017-10-14,2017-10-20
"12","Mannar","3","2","0","0","0","0","0","0","0","0","0","0",2017,42,2017-10-14,2017-10-20
"13","Vavuniya","15","1","0","2","1","1","1","0","0","1","0","0",2017,42,2017-10-14,2017-10-20
"14","Mullaitivu","1","0","0","1","0","0","0","0","0","0","0","0",2017,42,2017-10-14,2017-10-20
"15","Batticaloa","45","4","0","0","9","1","0","0","0","4","1","0",2017,42,2017-10-14,2017-10-20
"16","Ampara","12","1","0","0","0","0","0","0","0","3","1","1",2017,42,2017-10-14,2017-10-20
"17","Trincomalee","14","3","0","0","0","1","0","0","0","1","0","0",2017,42,2017-10-14,2017-10-20
"18","Kurunagala","71","1","0","0","0","2","0","0","0","4","0","2",2017,42,2017-10-14,2017-10-20
"19","Puttalam","128","0","0","0","0","0","0","0","0","6","1","0",2017,42,2017-10-14,2017-10-20
"20","Anuradhapura","20","4","0","0","0","1","0","0","1","2","2","11",2017,42,2017-10-14,2017-10-20
"21","Polonnaruwa","11","1","0","0","0","2","0","0","0","0","1","0",2017,42,2017-10-14,2017-10-20
"22","Badulla","45","3","1","0","0","6","4","1","0","4","12","0",2017,42,2017-10-14,2017-10-20
"23","Monaragala","85","3","0","0","0","2","2","0","0","2","0","2",2017,42,2017-10-14,2017-10-20
"24","Ratnapura","58","1","1","0","0","6","0","1","0","1","1","0",2017,42,2017-10-14,2017-10-20
"25","Kegalle","48","0","0","0","1","9","4","1","0","12","1","0",2017,42,2017-10-14,2017-10-20
"26","Kalmune","35","1","0","0","0","0","0","0","0","2","0","0",2017,42,2017-10-14,2017-10-20
