"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","109","4","1","2","0","6","1","2","0","12","5","0",2013,36,2013-08-31,2013-09-06
"2","Gampaha","55","1","0","3","0","3","0","1","0","0","0","0",2013,36,2013-08-31,2013-09-06
"3","Kalutara","41","6","0","1","0","5","1","0","0","2","2","0",2013,36,2013-08-31,2013-09-06
"4","Kandy","30","2","1","3","1","3","2","3","0","2","1","0",2013,36,2013-08-31,2013-09-06
"5","Matale","6","1","0","1","2","4","0","2","0","0","1","1",2013,36,2013-08-31,2013-09-06
"6","NuwaraEliya","0","0","0","0","0","0","0","0","0","11","1","0",2013,36,2013-08-31,2013-09-06
"7","Galle","13","1","0","0","0","3","0","0","0","11","0","0",2013,36,2013-08-31,2013-09-06
"8","Hambanthota","5","3","0","1","0","0","3","0","0","1","0","3",2013,36,2013-08-31,2013-09-06
"9","Matara","7","1","0","2","0","2","3","1","0","7","1","1",2013,36,2013-08-31,2013-09-06
"10","Jaffna","10","16","0","2","2","1","0","0","0","0","1","0",2013,36,2013-08-31,2013-09-06
"11","Kilinochchi","2","3","0","1","0","0","0","0","0","0","0","0",2013,36,2013-08-31,2013-09-06
"12","Mannar","1","5","0","0","0","0","0","0","0","0","0","2",2013,36,2013-08-31,2013-09-06
"13","Vavuniya","0","0","0","0","0","0","0","0","0","0","2","0",2013,36,2013-08-31,2013-09-06
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2013,36,2013-08-31,2013-09-06
"15","Batticaloa","7","9","0","1","23","1","0","0","0","1","0","0",2013,36,2013-08-31,2013-09-06
"16","Ampara","0","1","0","0","0","1","0","1","0","0","1","0",2013,36,2013-08-31,2013-09-06
"17","Trincomalee","1","0","0","0","0","1","1","0","0","1","0","0",2013,36,2013-08-31,2013-09-06
"18","Kurunagala","36","2","0","0","0","7","1","0","0","3","0","0",2013,36,2013-08-31,2013-09-06
"19","Puttalam","12","0","0","0","0","3","0","0","0","0","3","0",2013,36,2013-08-31,2013-09-06
"20","Anuradhapura","10","4","1","0","1","1","1","0","0","6","0","12",2013,36,2013-08-31,2013-09-06
"21","Polonnaruwa","19","1","0","0","0","3","0","2","0","3","0","4",2013,36,2013-08-31,2013-09-06
"22","Badulla","7","1","0","0","0","2","0","1","0","3","0","1",2013,36,2013-08-31,2013-09-06
"23","Monaragala","3","2","0","0","0","1","2","3","0","0","2","0",2013,36,2013-08-31,2013-09-06
"24","Ratnapura","17","6","0","1","0","4","2","47","0","1","2","0",2013,36,2013-08-31,2013-09-06
"25","Kegalle","15","2","0","1","0","6","2","3","0","9","2","0",2013,36,2013-08-31,2013-09-06
"26","Kalmune","0","3","0","0","0","0","0","0","0","3","0","0",2013,36,2013-08-31,2013-09-06
