"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","154","2","0","0","0","2","0","0","0","4","0","0",2014,20,2014-05-10,2014-05-16
"2","Gampaha","35","1","0","0","0","0","0","5","0","1","0","0",2014,20,2014-05-10,2014-05-16
"3","Kalutara","25","3","0","0","0","0","0","0","0","2","0","0",2014,20,2014-05-10,2014-05-16
"4","Kandy","4","1","0","1","0","1","5","0","0","3","0","0",2014,20,2014-05-10,2014-05-16
"5","Matale","2","0","0","0","0","1","0","2","0","0","1","0",2014,20,2014-05-10,2014-05-16
"6","NuwaraEliya","4","12","0","0","0","0","0","1","0","1","0","0",2014,20,2014-05-10,2014-05-16
"7","Galle","7","0","0","1","0","2","0","0","0","6","0","0",2014,20,2014-05-10,2014-05-16
"8","Hambanthota","5","0","0","0","2","0","0","0","0","4","0","4",2014,20,2014-05-10,2014-05-16
"9","Matara","1","0","0","0","0","1","0","0","0","0","0","4",2014,20,2014-05-10,2014-05-16
"10","Jaffna","16","8","0","5","6","0","4","1","0","1","0","0",2014,20,2014-05-10,2014-05-16
"11","Kilinochchi","0","0","0","0","0","0","0","0","0","0","0","0",2014,20,2014-05-10,2014-05-16
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2014,20,2014-05-10,2014-05-16
"13","Vavuniya","0","0","0","0","0","0","0","0","0","0","0","0",2014,20,2014-05-10,2014-05-16
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2014,20,2014-05-10,2014-05-16
"15","Batticaloa","24","3","0","0","0","0","0","0","0","2","0","0",2014,20,2014-05-10,2014-05-16
"16","Ampara","1","0","0","0","0","0","0","0","0","1","0","0",2014,20,2014-05-10,2014-05-16
"17","Trincomalee","10","0","0","0","0","0","0","0","0","0","0","0",2014,20,2014-05-10,2014-05-16
"18","Kurunagala","8","0","0","0","0","0","0","0","0","3","0","0",2014,20,2014-05-10,2014-05-16
"19","Puttalam","1","0","0","0","0","0","0","0","0","0","0","0",2014,20,2014-05-10,2014-05-16
"20","Anuradhapura","0","2","0","0","0","0","0","0","0","0","0","1",2014,20,2014-05-10,2014-05-16
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0","0","0","0",2014,20,2014-05-10,2014-05-16
"22","Badulla","4","0","1","1","0","0","1","1","0","0","1","0",2014,20,2014-05-10,2014-05-16
"23","Monaragala","1","1","0","0","0","1","3","2","0","2","1","2",2014,20,2014-05-10,2014-05-16
"24","Ratnapura","15","2","0","0","0","0","2","3","0","1","0","0",2014,20,2014-05-10,2014-05-16
"25","Kegalle","22","0","0","0","0","4","1","2","0","3","1","0",2014,20,2014-05-10,2014-05-16
"26","Kalmune","1","1","0","0","0","0","0","0","0","3","0","0",2014,20,2014-05-10,2014-05-16
