"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","278","1","0","2","0","3","1","0","0","14","0","0",2018,4,2018-01-20,2018-01-26
"2","Gampaha","147","0","0","1","0","3","0","0","0","35","0","0",2018,4,2018-01-20,2018-01-26
"3","Kalutara","102","2","1","0","8","6","0","0","0","17","6","0",2018,4,2018-01-20,2018-01-26
"4","Kandy","113","3","1","0","0","1","1","1","0","6","1","1",2018,4,2018-01-20,2018-01-26
"5","Matale","33","0","0","0","1","0","1","0","0","1","1","1",2018,4,2018-01-20,2018-01-26
"6","NuwaraEliya","5","2","0","1","1","0","5","1","0","8","1","0",2018,4,2018-01-20,2018-01-26
"7","Galle","20","2","0","0","1","4","0","0","0","0","0","0",2018,4,2018-01-20,2018-01-26
"8","Hambanthota","26","0","0","0","0","1","4","0","0","6","0","9",2018,4,2018-01-20,2018-01-26
"9","Matara","36","1","0","0","0","2","1","0","0","9","0","6",2018,4,2018-01-20,2018-01-26
"10","Jaffna","120","3","0","1","1","1","22","0","0","13","3","0",2018,4,2018-01-20,2018-01-26
"11","Kilinochchi","13","2","0","2","0","0","0","0","0","1","0","0",2018,4,2018-01-20,2018-01-26
"12","Mannar","1","1","0","0","0","0","0","0","0","1","0","0",2018,4,2018-01-20,2018-01-26
"13","Vavuniya","8","0","0","1","0","3","2","0","0","2","0","0",2018,4,2018-01-20,2018-01-26
"14","Mullaitivu","1","0","0","0","0","0","0","0","0","0","0","0",2018,4,2018-01-20,2018-01-26
"15","Batticaloa","145","3","1","0","0","3","0","0","0","2","2","0",2018,4,2018-01-20,2018-01-26
"16","Ampara","10","1","0","0","0","0","0","1","0","4","0","0",2018,4,2018-01-20,2018-01-26
"17","Trincomalee","20","2","0","0","0","2","2","0","0","10","0","0",2018,4,2018-01-20,2018-01-26
"18","Kurunagala","91","3","0","0","0","5","0","0","0","15","1","4",2018,4,2018-01-20,2018-01-26
"19","Puttalam","143","1","1","0","0","1","1","0","0","4","0","0",2018,4,2018-01-20,2018-01-26
"20","Anuradhapura","26","0","0","0","0","1","1","0","0","8","0","6",2018,4,2018-01-20,2018-01-26
"21","Polonnaruwa","11","0","0","0","1","3","0","0","0","2","0","5",2018,4,2018-01-20,2018-01-26
"22","Badulla","10","3","0","0","1","6","2","0","0","3","1","1",2018,4,2018-01-20,2018-01-26
"23","Monaragala","34","7","1","0","1","16","3","0","0","2","1","1",2018,4,2018-01-20,2018-01-26
"24","Ratnapura","31","5","2","0","1","5","1","0","0","5","3","11",2018,4,2018-01-20,2018-01-26
"25","Kegalle","43","0","2","0","2","4","3","1","0","7","1","0",2018,4,2018-01-20,2018-01-26
"26","Kalmune","114","1","0","0","1","0","0","1","0","6","0","0",2018,4,2018-01-20,2018-01-26
