"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","77","3","0","2","1","15","0","3","0",2011,1,2011-01-01,2011-01-07
"2","Gampaha","16","4","0","2","0","4","0","3","0",2011,1,2011-01-01,2011-01-07
"3","Kalutara","1","2","0","2","0","2","0","0","0",2011,1,2011-01-01,2011-01-07
"4","Kandy","4","5","0","0","2","1","3","2","0",2011,1,2011-01-01,2011-01-07
"5","Matale","1","4","0","0","0","5","0","0","0",2011,1,2011-01-01,2011-01-07
"6","NuwaraEliya","0","2","0","2","0","1","0","1","0",2011,1,2011-01-01,2011-01-07
"7","Galle","3","2","0","1","0","3","0","2","0",2011,1,2011-01-01,2011-01-07
"8","Hambanthota","0","1","0","0","0","0","0","0","0",2011,1,2011-01-01,2011-01-07
"9","Matara","2","2","0","1","0","3","0","1","0",2011,1,2011-01-01,2011-01-07
"10","Jaffna","1","0","0","4","0","0","8","1","0",2011,1,2011-01-01,2011-01-07
"11","Kilinochchi","0","0","0","1","0","0","2","1","0",2011,1,2011-01-01,2011-01-07
"12","Mannar","0","0","0","0","0","0","0","0","0",2011,1,2011-01-01,2011-01-07
"13","Vavuniya","0","0","0","0","0","0","1","0","0",2011,1,2011-01-01,2011-01-07
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2011,1,2011-01-01,2011-01-07
"15","Batticaloa","7","1","1","2","0","0","0","0","0",2011,1,2011-01-01,2011-01-07
"16","Ampara","2","5","0","2","13","1","0","0","0",2011,1,2011-01-01,2011-01-07
"17","Trincomalee","3","8","0","0","0","3","0","0","0",2011,1,2011-01-01,2011-01-07
"18","Kurunagala","5","7","0","0","0","5","2","1","0",2011,1,2011-01-01,2011-01-07
"19","Puttalam","17","8","0","1","0","6","1","1","0",2011,1,2011-01-01,2011-01-07
"20","Anuradhapura","7","7","0","0","0","2","1","0","0",2011,1,2011-01-01,2011-01-07
"21","Polonnaruwa","0","4","0","0","0","0","0","0","0",2011,1,2011-01-01,2011-01-07
"22","Badulla","2","3","0","1","0","0","0","0","0",2011,1,2011-01-01,2011-01-07
"23","Monaragala","1","3","0","0","0","2","0","0","0",2011,1,2011-01-01,2011-01-07
"24","Ratnapura","4","7","0","1","0","6","0","1","0",2011,1,2011-01-01,2011-01-07
"25","Kegalle","5","3","0","1","2","5","0","2","0",2011,1,2011-01-01,2011-01-07
"26","Kalmune","2","23","0","0","0","0","0","0","0",2011,1,2011-01-01,2011-01-07
