"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","70","0","0","0","10","0","0","0","0",2012,48,2012-11-24,2012-11-30
"2","Gampaha","69","1","2","0","0","7","0","2","1",2012,48,2012-11-24,2012-11-30
"3","Kalutara","24","119","0","0","0","12","0","1","0",2012,48,2012-11-24,2012-11-30
"4","Kandy","25","3","0","0","0","1","2","2","0",2012,48,2012-11-24,2012-11-30
"5","Matale","10","6","0","0","0","1","0","1","0",2012,48,2012-11-24,2012-11-30
"6","NuwaraEliya","5","2","0","0","0","1","0","0","0",2012,48,2012-11-24,2012-11-30
"7","Galle","10","3","0","0","0","3","0","0","0",2012,48,2012-11-24,2012-11-30
"8","Hambanthota","12","5","0","1","0","6","0","1","0",2012,48,2012-11-24,2012-11-30
"9","Matara","16","0","0","1","8","4","0","3","0",2012,48,2012-11-24,2012-11-30
"10","Jaffna","94","12","0","15","0","0","10","0","0",2012,48,2012-11-24,2012-11-30
"11","Kilinochchi","0","2","0","0","0","0","0","0","0",2012,48,2012-11-24,2012-11-30
"12","Mannar","3","3","0","5","0","0","1","0","0",2012,48,2012-11-24,2012-11-30
"13","Vavuniya","3","4","0","1","0","0","0","0","0",2012,48,2012-11-24,2012-11-30
"14","Mullaitivu","3","4","0","0","0","0","0","0","0",2012,48,2012-11-24,2012-11-30
"15","Batticaloa","6","11","1","0","0","0","0","0","0",2012,48,2012-11-24,2012-11-30
"16","Ampara","0","2","0","0","0","0","0","0","0",2012,48,2012-11-24,2012-11-30
"17","Trincomalee","5","8","0","0","0","0","0","0","0",2012,48,2012-11-24,2012-11-30
"18","Kurunagala","50","4","0","2","0","5","1","1","0",2012,48,2012-11-24,2012-11-30
"19","Puttalam","40","4","0","1","0","1","0","0","0",2012,48,2012-11-24,2012-11-30
"20","Anuradhapura","4","1","0","0","0","1","0","0","0",2012,48,2012-11-24,2012-11-30
"21","Polonnaruwa","2","3","0","0","0","1","0","1","0",2012,48,2012-11-24,2012-11-30
"22","Badulla","8","2","0","0","0","0","0","0","0",2012,48,2012-11-24,2012-11-30
"23","Monaragala","3","18","0","0","0","0","0","0","0",2012,48,2012-11-24,2012-11-30
"24","Ratnapura","36","5","0","1","0","2","0","3","0",2012,48,2012-11-24,2012-11-30
"25","Kegalle","24","0","0","0","0","3","0","8","0",2012,48,2012-11-24,2012-11-30
"26","Kalmune","0","2","0","0","0","0","0","0","0",2012,48,2012-11-24,2012-11-30
