"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","29","00","00","02","00","09","00","02","00",2008,20,2008-05-10,2008-05-16
"2","Gampaha","08","00","00","00","00","06","00","03","00",2008,20,2008-05-10,2008-05-16
"3","Kalutara","09","07","00","01","00","09","00","00","00",2008,20,2008-05-10,2008-05-16
"4","Kandy","03","03","00","02","00","26","04","03","00",2008,20,2008-05-10,2008-05-16
"5","Matale","00","03","00","01","00","30","00","01","00",2008,20,2008-05-10,2008-05-16
"6","NuwaraEliya","00","09","00","03","00","01","01","01","00",2008,20,2008-05-10,2008-05-16
"7","Galle","01","03","00","00","00","03","01","00","00",2008,20,2008-05-10,2008-05-16
"8","Hambanthota","01","00","00","01","00","01","01","00","00",2008,20,2008-05-10,2008-05-16
"9","Matara","05","02","00","00","00","03","03","01","00",2008,20,2008-05-10,2008-05-16
"10","Jaffna","02","05","00","04","00","00","01","00","00",2008,20,2008-05-10,2008-05-16
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,20,2008-05-10,2008-05-16
"12","Mannar","00","00","00","00","00","00","00","00","00",2008,20,2008-05-10,2008-05-16
"13","Vavuniya","00","03","00","00","00","00","00","00","00",2008,20,2008-05-10,2008-05-16
"14","Mullaitivu","00","00","00","00","00","00","00","00","00",2008,20,2008-05-10,2008-05-16
"15","Batticaloa","01","03","00","02","01","00","00","01","00",2008,20,2008-05-10,2008-05-16
"16","Ampara","00","02","00","00","00","00","00","00","00",2008,20,2008-05-10,2008-05-16
"17","Trincomalee","01","00","00","00","00","00","00","00","00",2008,20,2008-05-10,2008-05-16
"18","Kurunagala","02","02","00","00","00","02","00","01","00",2008,20,2008-05-10,2008-05-16
"19","Puttalam","10","00","00","00","00","00","00","00","00",2008,20,2008-05-10,2008-05-16
"20","Anuradhapura","00","02","00","00","00","20","01","00","00",2008,20,2008-05-10,2008-05-16
"21","Polonnaruwa","01","09","00","00","00","00","00","00","00",2008,20,2008-05-10,2008-05-16
"22","Badulla","02","13","00","01","00","03","01","01","00",2008,20,2008-05-10,2008-05-16
"23","Monaragala","00","07","00","00","00","05","02","00","00",2008,20,2008-05-10,2008-05-16
"24","Ratnapura","01","02","00","02","00","03","00","01","00",2008,20,2008-05-10,2008-05-16
"25","Kegalle","01","00","00","01","00","03","00","00","00",2008,20,2008-05-10,2008-05-16
"26","Kalmune","01","07","01","00","00","00","00","00","00",2008,20,2008-05-10,2008-05-16
