"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","431","1","0","0","1","5","0","0","0","14","1","0",2018,28,2018-07-07,2018-07-13
"2","Gampaha","212","2","0","1","0","3","0","0","0","7","2","0",2018,28,2018-07-07,2018-07-13
"3","Kalutara","123","1","0","1","6","17","0","0","0","22","4","0",2018,28,2018-07-07,2018-07-13
"4","Kandy","119","6","0","0","0","3","0","0","0","10","0","1",2018,28,2018-07-07,2018-07-13
"5","Matale","27","3","0","0","0","5","0","3","0","0","2","5",2018,28,2018-07-07,2018-07-13
"6","NuwaraEliya","4","0","0","0","0","0","5","0","0","9","0","0",2018,28,2018-07-07,2018-07-13
"7","Galle","36","3","1","0","0","13","1","0","0","10","3","0",2018,28,2018-07-07,2018-07-13
"8","Hambanthota","33","0","0","0","0","2","3","0","0","1","1","17",2018,28,2018-07-07,2018-07-13
"9","Matara","53","2","0","0","1","10","2","1","0","7","2","24",2018,28,2018-07-07,2018-07-13
"10","Jaffna","77","4","0","0","0","0","0","0","0","1","0","0",2018,28,2018-07-07,2018-07-13
"11","Kilinochchi","8","0","0","5","0","1","2","0","0","0","0","0",2018,28,2018-07-07,2018-07-13
"12","Mannar","17","0","0","1","0","0","0","0","0","0","1","0",2018,28,2018-07-07,2018-07-13
"13","Vavuniya","26","0","0","2","0","0","0","0","0","0","0","1",2018,28,2018-07-07,2018-07-13
"14","Mullaitivu","1","0","0","0","0","0","0","0","0","0","0","0",2018,28,2018-07-07,2018-07-13
"15","Batticaloa","74","2","0","1","3","3","0","0","0","1","0","0",2018,28,2018-07-07,2018-07-13
"16","Ampara","17","4","0","0","1","0","0","1","0","5","0","0",2018,28,2018-07-07,2018-07-13
"17","Trincomalee","57","1","0","0","0","1","0","0","0","1","1","0",2018,28,2018-07-07,2018-07-13
"18","Kurunagala","71","9","0","0","0","11","0","0","0","16","4","18",2018,28,2018-07-07,2018-07-13
"19","Puttalam","34","7","1","0","0","5","3","0","0","4","6","0",2018,28,2018-07-07,2018-07-13
"20","Anuradhapura","45","2","0","1","0","5","1","2","0","9","1","14",2018,28,2018-07-07,2018-07-13
"21","Polonnaruwa","12","1","0","0","0","3","0","0","0","6","3","7",2018,28,2018-07-07,2018-07-13
"22","Badulla","20","3","0","0","0","6","2","0","0","10","4","0",2018,28,2018-07-07,2018-07-13
"23","Monaragala","19","0","0","0","0","2","2","2","0","3","4","1",2018,28,2018-07-07,2018-07-13
"24","Ratnapura","109","8","2","0","0","30","0","0","0","5","4","0",2018,28,2018-07-07,2018-07-13
"25","Kegalle","55","4","0","0","2","10","0","0","0","4","0","2",2018,28,2018-07-07,2018-07-13
"26","Kalmune","35","1","1","0","1","0","0","0","0","2","1","0",2018,28,2018-07-07,2018-07-13
