"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","23","3","0","1","0","10","0","5","0",2009,14,2009-03-28,2009-04-03
"2","Gampaha","10","0","1","0","0","3","0","0","0",2009,14,2009-03-28,2009-04-03
"3","Kalutara","6","1","0","1","0","2","0","0","0",2009,14,2009-03-28,2009-04-03
"4","Kandy","21","11","0","3","0","3","5","2","0",2009,14,2009-03-28,2009-04-03
"5","Matale","20","0","0","0","0","11","0","0","1",2009,14,2009-03-28,2009-04-03
"6","NuwaraEliya","0","5","0","2","0","0","2","1","0",2009,14,2009-03-28,2009-04-03
"7","Galle","3","5","1","0","0","4","0","0","0",2009,14,2009-03-28,2009-04-03
"8","Hambanthota","1","0","0","0","0","2","1","0","0",2009,14,2009-03-28,2009-04-03
"9","Matara","3","10","0","0","0","4","1","0","0",2009,14,2009-03-28,2009-04-03
"10","Jaffna","0","1","0","2","0","0","1","1","0",2009,14,2009-03-28,2009-04-03
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,14,2009-03-28,2009-04-03
"12","Mannar","0","2","0","0","0","0","0","0","0",2009,14,2009-03-28,2009-04-03
"13","Vavuniya","0","40","0","2","0","0","0","0","0",2009,14,2009-03-28,2009-04-03
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,14,2009-03-28,2009-04-03
"15","Batticaloa","14","3","0","0","0","0","0","0","0",2009,14,2009-03-28,2009-04-03
"16","Ampara","1","1","0","0","4","0","0","0","0",2009,14,2009-03-28,2009-04-03
"17","Trincomalee","5","1","0","2","0","0","0","1","0",2009,14,2009-03-28,2009-04-03
"18","Kurunagala","12","3","0","1","0","4","1","0","1",2009,14,2009-03-28,2009-04-03
"19","Puttalam","1","3","0","0","0","1","0","2","0",2009,14,2009-03-28,2009-04-03
"20","Anuradhapura","5","3","0","0","0","0","1","0","0",2009,14,2009-03-28,2009-04-03
"21","Polonnaruwa","2","2","1","0","0","1","0","1","0",2009,14,2009-03-28,2009-04-03
"22","Badulla","0","3","0","0","0","0","1","4","0",2009,14,2009-03-28,2009-04-03
"23","Monaragala","0","0","0","0","0","0","1","0","0",2009,14,2009-03-28,2009-04-03
"24","Ratnapura","7","7","0","1","0","3","1","0","0",2009,14,2009-03-28,2009-04-03
"25","Kegalle","13","2","0","1","0","2","0","6","0",2009,14,2009-03-28,2009-04-03
"26","Kalmune","1","0","0","0","0","0","0","0","0",2009,14,2009-03-28,2009-04-03
