"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","200","0","1","1","1","2","0","0","0","5","4","0",2014,4,2014-01-18,2014-01-24
"2","Gampaha","81","0","0","1","0","1","0","7","0","4","4","0",2014,4,2014-01-18,2014-01-24
"3","Kalutara","49","0","0","1","0","1","0","0","0","8","1","0",2014,4,2014-01-18,2014-01-24
"4","Kandy","13","6","0","0","0","3","2","2","0","4","1","1",2014,4,2014-01-18,2014-01-24
"5","Matale","5","3","0","1","0","1","1","0","0","0","1","0",2014,4,2014-01-18,2014-01-24
"6","NuwaraEliya","3","6","0","1","6","0","1","1","0","0","1","0",2014,4,2014-01-18,2014-01-24
"7","Galle","17","1","0","0","1","2","2","0","0","4","3","0",2014,4,2014-01-18,2014-01-24
"8","Hambanthota","5","1","1","0","0","5","2","0","0","3","0","9",2014,4,2014-01-18,2014-01-24
"9","Matara","12","2","1","0","0","3","1","0","0","4","2","1",2014,4,2014-01-18,2014-01-24
"10","Jaffna","31","17","0","8","6","0","32","0","0","7","1","0",2014,4,2014-01-18,2014-01-24
"11","Kilinochchi","0","3","0","3","0","0","2","0","0","1","3","0",2014,4,2014-01-18,2014-01-24
"12","Mannar","0","0","0","0","0","0","3","0","0","0","0","0",2014,4,2014-01-18,2014-01-24
"13","Vavuniya","0","2","0","0","0","0","0","0","0","0","0","0",2014,4,2014-01-18,2014-01-24
"14","Mullaitivu","1","0","0","1","0","0","1","0","0","1","0","0",2014,4,2014-01-18,2014-01-24
"15","Batticaloa","10","3","0","1","0","0","0","1","0","1","0","0",2014,4,2014-01-18,2014-01-24
"16","Ampara","9","1","0","0","3","1","0","0","0","1","0","0",2014,4,2014-01-18,2014-01-24
"17","Trincomalee","13","1","0","0","0","0","0","0","0","1","0","0",2014,4,2014-01-18,2014-01-24
"18","Kurunagala","28","4","0","2","0","4","2","0","0","11","1","9",2014,4,2014-01-18,2014-01-24
"19","Puttalam","19","0","0","1","0","0","2","0","0","3","0","0",2014,4,2014-01-18,2014-01-24
"20","Anuradhapura","15","0","0","0","0","3","1","0","0","9","4","13",2014,4,2014-01-18,2014-01-24
"21","Polonnaruwa","4","0","1","0","0","1","0","0","0","2","0","1",2014,4,2014-01-18,2014-01-24
"22","Badulla","10","2","0","0","0","3","1","3","0","8","2","0",2014,4,2014-01-18,2014-01-24
"23","Monaragala","2","1","0","0","25","0","0","4","0","2","1","0",2014,4,2014-01-18,2014-01-24
"24","Ratnapura","15","2","0","0","0","7","4","6","0","5","1","0",2014,4,2014-01-18,2014-01-24
"25","Kegalle","17","4","0","1","0","1","0","3","0","12","4","0",2014,4,2014-01-18,2014-01-24
"26","Kalmune","3","1","0","2","0","1","0","0","0","2","0","0",2014,4,2014-01-18,2014-01-24
