"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","55","0","0","1","3","7","0","1","0","2","1","0",2013,37,2013-09-07,2013-09-13
"2","Gampaha","53","2","0","2","3","16","1","1","0","4","1","0",2013,37,2013-09-07,2013-09-13
"3","Kalutara","31","5","0","1","0","8","1","1","0","4","2","0",2013,37,2013-09-07,2013-09-13
"4","Kandy","25","2","0","1","0","1","2","4","0","1","1","0",2013,37,2013-09-07,2013-09-13
"5","Matale","4","0","0","0","0","0","0","0","0","0","2","1",2013,37,2013-09-07,2013-09-13
"6","NuwaraEliya","1","1","0","0","140","0","1","0","0","0","0","0",2013,37,2013-09-07,2013-09-13
"7","Galle","16","3","0","0","0","8","3","1","0","7","1","0",2013,37,2013-09-07,2013-09-13
"8","Hambanthota","9","2","0","1","0","3","1","2","0","1","0","2",2013,37,2013-09-07,2013-09-13
"9","Matara","8","0","0","2","0","2","2","1","0","3","2","4",2013,37,2013-09-07,2013-09-13
"10","Jaffna","10","23","1","1","0","0","0","0","0","6","1","0",2013,37,2013-09-07,2013-09-13
"11","Kilinochchi","0","0","0","2","0","0","0","0","0","0","0","0",2013,37,2013-09-07,2013-09-13
"12","Mannar","0","1","0","0","0","0","0","0","0","0","0","0",2013,37,2013-09-07,2013-09-13
"13","Vavuniya","0","0","0","0","0","1","0","0","0","0","0","1",2013,37,2013-09-07,2013-09-13
"14","Mullaitivu","0","1","0","0","0","0","0","0","0","0","0","0",2013,37,2013-09-07,2013-09-13
"15","Batticaloa","0","7","0","1","11","0","0","0","0","1","0","0",2013,37,2013-09-07,2013-09-13
"16","Ampara","10","16","0","0","1","0","0","1","0","4","0","1",2013,37,2013-09-07,2013-09-13
"17","Trincomalee","1","1","0","0","0","0","0","0","0","1","0","0",2013,37,2013-09-07,2013-09-13
"18","Kurunagala","24","0","0","0","2","10","2","2","0","7","0","0",2013,37,2013-09-07,2013-09-13
"19","Puttalam","9","3","0","0","0","3","0","0","0","0","0","0",2013,37,2013-09-07,2013-09-13
"20","Anuradhapura","4","3","1","0","3","0","0","0","1","8","2","2",2013,37,2013-09-07,2013-09-13
"21","Polonnaruwa","9","1","0","0","0","5","0","0","1","1","0","0",2013,37,2013-09-07,2013-09-13
"22","Badulla","5","3","0","1","0","0","1","0","0","0","0","1",2013,37,2013-09-07,2013-09-13
"23","Monaragala","2","2","0","1","0","2","0","24","0","1","0","0",2013,37,2013-09-07,2013-09-13
"24","Ratnapura","20","11","0","0","0","4","2","9","0","4","3","0",2013,37,2013-09-07,2013-09-13
"25","Kegalle","16","1","0","0","0","10","1","3","0","7","0","0",2013,37,2013-09-07,2013-09-13
"26","Kalmune","0","0","0","0","0","0","0","0","0","0","0","0",2013,37,2013-09-07,2013-09-13
