"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","497","1","0","0","0","2","0","0","0","6","1","0",2017,13,2017-03-25,2017-03-31
"2","Gampaha","509","0","0","0","0","0","0","0","0","1","0","0",2017,13,2017-03-25,2017-03-31
"3","Kalutara","163","2","0","1","1","5","0","0","0","15","0","0",2017,13,2017-03-25,2017-03-31
"4","Kandy","46","1","0","0","0","1","9","0","0","4","1","1",2017,13,2017-03-25,2017-03-31
"5","Matale","23","0","0","0","0","1","0","0","0","0","0","0",2017,13,2017-03-25,2017-03-31
"6","NuwaraEliya","15","0","0","3","0","0","4","0","0","5","1","0",2017,13,2017-03-25,2017-03-31
"7","Galle","56","1","0","1","0","5","1","0","0","7","0","0",2017,13,2017-03-25,2017-03-31
"8","Hambanthota","79","0","0","0","0","0","0","1","1","2","1","4",2017,13,2017-03-25,2017-03-31
"9","Matara","72","0","1","0","0","1","2","0","0","4","0","2",2017,13,2017-03-25,2017-03-31
"10","Jaffna","174","0","0","0","3","1","10","0","0","7","0","0",2017,13,2017-03-25,2017-03-31
"11","Kilinochchi","6","0","0","0","0","0","0","0","0","0","0","0",2017,13,2017-03-25,2017-03-31
"12","Mannar","13","0","0","0","0","0","0","0","0","0","0","0",2017,13,2017-03-25,2017-03-31
"13","Vavuniya","29","0","0","0","0","0","1","0","0","1","0","0",2017,13,2017-03-25,2017-03-31
"14","Mullaitivu","3","0","0","0","0","0","0","0","0","0","0","0",2017,13,2017-03-25,2017-03-31
"15","Batticaloa","229","3","0","0","4","1","0","0","0","4","0","0",2017,13,2017-03-25,2017-03-31
"16","Ampara","12","0","0","0","0","0","0","0","0","4","2","0",2017,13,2017-03-25,2017-03-31
"17","Trincomalee","425","1","0","0","0","1","0","0","0","1","4","0",2017,13,2017-03-25,2017-03-31
"18","Kurunagala","131","0","0","0","0","2","1","0","0","3","0","2",2017,13,2017-03-25,2017-03-31
"19","Puttalam","42","0","0","0","0","0","0","0","0","0","0","0",2017,13,2017-03-25,2017-03-31
"20","Anuradhapura","52","0","0","0","0","0","0","0","0","8","0","3",2017,13,2017-03-25,2017-03-31
"21","Polonnaruwa","71","0","0","1","0","0","0","0","0","6","0","2",2017,13,2017-03-25,2017-03-31
"22","Badulla","30","1","0","0","0","0","1","0","0","2","2","0",2017,13,2017-03-25,2017-03-31
"23","Monaragala","28","1","0","0","0","3","1","1","0","1","2","0",2017,13,2017-03-25,2017-03-31
"24","Ratnapura","26","3","2","0","0","6","0","2","0","3","1","0",2017,13,2017-03-25,2017-03-31
"25","Kegalle","95","0","0","0","0","0","0","0","0","2","0","0",2017,13,2017-03-25,2017-03-31
"26","Kalmune","69","0","0","0","0","0","0","0","0","0","0","0",2017,13,2017-03-25,2017-03-31
