"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","66","1","0","4","0","3","0","0","0",2011,40,2011-10-01,2011-10-07
"2","Gampaha","35","1","0","1","0","5","1","3","0",2011,40,2011-10-01,2011-10-07
"3","Kalutara","18","1","0","2","0","15","0","1","0",2011,40,2011-10-01,2011-10-07
"4","Kandy","58","6","0","3","2","2","0","0","0",2011,40,2011-10-01,2011-10-07
"5","Matale","3","3","0","1","1","1","0","0","0",2011,40,2011-10-01,2011-10-07
"6","NuwaraEliya","7","0","0","1","0","1","0","1","0",2011,40,2011-10-01,2011-10-07
"7","Galle","15","2","0","1","0","5","0","0","0",2011,40,2011-10-01,2011-10-07
"8","Hambanthota","4","2","0","0","0","5","0","1","0",2011,40,2011-10-01,2011-10-07
"9","Matara","21","0","0","1","0","10","4","1","0",2011,40,2011-10-01,2011-10-07
"10","Jaffna","4","11","0","7","2","0","0","1","0",2011,40,2011-10-01,2011-10-07
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2011,40,2011-10-01,2011-10-07
"12","Mannar","1","1","0","1","0","0","0","0","0",2011,40,2011-10-01,2011-10-07
"13","Vavuniya","2","2","0","0","1","0","0","0","0",2011,40,2011-10-01,2011-10-07
"14","Mullaitivu","1","7","0","0","0","0","0","0","0",2011,40,2011-10-01,2011-10-07
"15","Batticaloa","13","1","0","1","0","0","0","0","0",2011,40,2011-10-01,2011-10-07
"16","Ampara","3","38","0","0","0","0","0","0","0",2011,40,2011-10-01,2011-10-07
"17","Trincomalee","0","7","0","0","0","0","0","0","0",2011,40,2011-10-01,2011-10-07
"18","Kurunagala","17","3","0","1","3","14","0","1","0",2011,40,2011-10-01,2011-10-07
"19","Puttalam","3","2","0","1","0","0","0","0","0",2011,40,2011-10-01,2011-10-07
"20","Anuradhapura","7","4","0","0","0","1","0","0","0",2011,40,2011-10-01,2011-10-07
"21","Polonnaruwa","2","5","0","0","0","0","0","0","0",2011,40,2011-10-01,2011-10-07
"22","Badulla","7","2","0","0","15","2","1","0","0",2011,40,2011-10-01,2011-10-07
"23","Monaragala","9","9","0","2","0","3","2","5","0",2011,40,2011-10-01,2011-10-07
"24","Ratnapura","21","5","0","1","0","17","1","4","0",2011,40,2011-10-01,2011-10-07
"25","Kegalle","40","1","0","2","0","9","0","11","0",2011,40,2011-10-01,2011-10-07
"26","Kalmune","1","4","0","0","0","0","0","0","0",2011,40,2011-10-01,2011-10-07
