"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","289","2","1","0","3","4","0","1","0","5","2","0",2016,34,2016-08-13,2016-08-19
"2","Gampaha","109","2","0","0","0","2","0","1","0","1","0","0",2016,34,2016-08-13,2016-08-19
"3","Kalutara","63","1","0","0","1","4","0","1","0","0","1","0",2016,34,2016-08-13,2016-08-19
"4","Kandy","80","4","0","1","4","0","4","0","0","4","0","0",2016,34,2016-08-13,2016-08-19
"5","Matale","14","0","0","0","0","0","1","0","0","0","0","0",2016,34,2016-08-13,2016-08-19
"6","NuwaraEliya","10","2","1","4","14","2","1","0","0","6","0","0",2016,34,2016-08-13,2016-08-19
"7","Galle","34","3","0","0","0","0","1","0","0","10","1","0",2016,34,2016-08-13,2016-08-19
"8","Hambanthota","7","1","0","0","0","1","2","7","0","5","0","8",2016,34,2016-08-13,2016-08-19
"9","Matara","23","0","0","0","0","2","2","2","0","4","0","3",2016,34,2016-08-13,2016-08-19
"10","Jaffna","34","7","1","2","0","2","3","0","0","5","4","0",2016,34,2016-08-13,2016-08-19
"11","Kilinochchi","2","0","0","0","0","0","0","0","0","0","0","0",2016,34,2016-08-13,2016-08-19
"12","Mannar","0","3","0","0","1","0","0","0","0","0","0","0",2016,34,2016-08-13,2016-08-19
"13","Vavuniya","5","0","0","1","0","0","0","0","0","0","0","0",2016,34,2016-08-13,2016-08-19
"14","Mullaitivu","4","0","0","0","0","0","0","0","0","0","1","1",2016,34,2016-08-13,2016-08-19
"15","Batticaloa","7","5","0","5","0","1","0","0","0","3","1","0",2016,34,2016-08-13,2016-08-19
"16","Ampara","1","0","0","0","1","0","0","1","0","2","0","0",2016,34,2016-08-13,2016-08-19
"17","Trincomalee","5","0","0","0","0","2","0","0","0","1","1","0",2016,34,2016-08-13,2016-08-19
"18","Kurunagala","28","3","1","0","0","0","1","0","0","9","1","0",2016,34,2016-08-13,2016-08-19
"19","Puttalam","8","1","0","1","0","1","1","0","0","1","3","0",2016,34,2016-08-13,2016-08-19
"20","Anuradhapura","12","0","0","0","0","3","0","0","0","0","0","1",2016,34,2016-08-13,2016-08-19
"21","Polonnaruwa","2","0","0","0","0","0","0","0","0","1","0","2",2016,34,2016-08-13,2016-08-19
"22","Badulla","12","0","0","0","0","1","2","2","0","2","3","0",2016,34,2016-08-13,2016-08-19
"23","Monaragala","4","0","0","0","0","0","3","3","0","0","0","0",2016,34,2016-08-13,2016-08-19
"24","Ratnapura","26","2","1","0","0","4","2","9","0","2","1","0",2016,34,2016-08-13,2016-08-19
"25","Kegalle","20","2","0","1","0","1","0","2","0","3","2","0",2016,34,2016-08-13,2016-08-19
"26","Kalmune","2","2","0","0","0","1","0","0","0","3","0","0",2016,34,2016-08-13,2016-08-19
