"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","23","01","00","10","00","30","00","02","00",2008,41,2008-10-04,2008-10-10
"2","Gampaha","11","05","01","02","02","29","00","03","00",2008,41,2008-10-04,2008-10-10
"3","Kalutara","04","10","00","02","06","27","00","02","00",2008,41,2008-10-04,2008-10-10
"4","Kandy","06","05","00","01","02","23","01","00","00",2008,41,2008-10-04,2008-10-10
"5","Matale","07","01","00","05","00","08","00","00","00",2008,41,2008-10-04,2008-10-10
"6","NuwaraEliya","01","09","00","08","00","03","00","04","00",2008,41,2008-10-04,2008-10-10
"7","Galle","01","06","01","01","00","09","01","00","00",2008,41,2008-10-04,2008-10-10
"8","Hambanthota","00","00","00","00","00","01","05","00","00",2008,41,2008-10-04,2008-10-10
"9","Matara","05","06","00","00","00","13","03","00","00",2008,41,2008-10-04,2008-10-10
"10","Jaffna","00","00","00","00","00","00","00","00","00",2008,41,2008-10-04,2008-10-10
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,41,2008-10-04,2008-10-10
"12","Mannar","00","00","00","00","00","00","00","00","00",2008,41,2008-10-04,2008-10-10
"13","Vavuniya","00","01","00","00","00","00","00","00","00",2008,41,2008-10-04,2008-10-10
"14","Mullaitivu","00","00","00","00","00","00","00","00","00",2008,41,2008-10-04,2008-10-10
"15","Batticaloa","00","00","00","03","00","00","00","00","00",2008,41,2008-10-04,2008-10-10
"16","Ampara","00","00","00","01","00","00","00","01","00",2008,41,2008-10-04,2008-10-10
"17","Trincomalee","00","03","00","00","00","00","00","00","00",2008,41,2008-10-04,2008-10-10
"18","Kurunagala","05","04","00","00","00","10","01","02","01",2008,41,2008-10-04,2008-10-10
"19","Puttalam","00","05","00","00","01","02","00","00","00",2008,41,2008-10-04,2008-10-10
"20","Anuradhapura","00","02","00","00","00","00","00","01","00",2008,41,2008-10-04,2008-10-10
"21","Polonnaruwa","00","03","00","02","00","05","00","00","00",2008,41,2008-10-04,2008-10-10
"22","Badulla","00","07","00","01","01","03","01","01","00",2008,41,2008-10-04,2008-10-10
"23","Monaragala","01","01","00","03","02","00","02","00","00",2008,41,2008-10-04,2008-10-10
"24","Ratnapura","03","08","00","02","00","09","00","02","00",2008,41,2008-10-04,2008-10-10
"25","Kegalle","06","03","00","03","00","19","02","01","00",2008,41,2008-10-04,2008-10-10
"26","Kalmune","00","01","00","00","00","00","00","00","00",2008,41,2008-10-04,2008-10-10
