"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","547","3","0","0","0","1","1","0","0","3","2","0",2016,52,2016-12-17,2016-12-23
"2","Gampaha","44","0","0","0","0","1","0","0","0","6","4","0",2016,52,2016-12-17,2016-12-23
"3","Kalutara","77","1","0","1","0","3","1","0","0","10","2","0",2016,52,2016-12-17,2016-12-23
"4","Kandy","67","1","0","0","0","1","1","0","0","3","3","0",2016,52,2016-12-17,2016-12-23
"5","Matale","4","0","0","0","1","0","0","0","0","0","1","0",2016,52,2016-12-17,2016-12-23
"6","NuwaraEliya","5","1","0","3","0","1","0","0","0","3","1","0",2016,52,2016-12-17,2016-12-23
"7","Galle","79","0","0","0","0","3","2","0","0","2","0","0",2016,52,2016-12-17,2016-12-23
"8","Hambanthota","26","4","0","0","0","2","1","0","0","1","1","0",2016,52,2016-12-17,2016-12-23
"9","Matara","38","1","1","0","2","1","1","0","0","1","0","1",2016,52,2016-12-17,2016-12-23
"10","Jaffna","57","13","1","1","0","1","23","0","0","6","1","0",2016,52,2016-12-17,2016-12-23
"11","Kilinochchi","8","1","0","0","0","0","0","0","0","0","0","0",2016,52,2016-12-17,2016-12-23
"12","Mannar","8","1","0","0","0","0","0","0","0","0","0","0",2016,52,2016-12-17,2016-12-23
"13","Vavuniya","0","0","0","0","0","0","0","0","0","0","0","0",2016,52,2016-12-17,2016-12-23
"14","Mullaitivu","1","0","0","0","0","1","0","0","0","0","0","0",2016,52,2016-12-17,2016-12-23
"15","Batticaloa","17","10","0","0","0","1","0","0","0","1","0","0",2016,52,2016-12-17,2016-12-23
"16","Ampara","0","0","0","0","0","0","0","0","0","0","0","0",2016,52,2016-12-17,2016-12-23
"17","Trincomalee","52","0","0","0","4","0","1","2","0","1","0","0",2016,52,2016-12-17,2016-12-23
"18","Kurunagala","37","2","0","0","0","0","3","1","0","3","1","1",2016,52,2016-12-17,2016-12-23
"19","Puttalam","2","2","1","1","0","0","0","0","0","1","5","0",2016,52,2016-12-17,2016-12-23
"20","Anuradhapura","7","0","0","0","0","2","0","0","0","2","2","3",2016,52,2016-12-17,2016-12-23
"21","Polonnaruwa","11","0","0","0","0","0","0","0","0","1","0","2",2016,52,2016-12-17,2016-12-23
"22","Badulla","18","11","0","0","0","0","0","1","0","5","6","0",2016,52,2016-12-17,2016-12-23
"23","Monaragala","17","2","0","0","0","2","2","0","0","0","0","0",2016,52,2016-12-17,2016-12-23
"24","Ratnapura","42","4","0","0","0","6","0","2","0","2","0","0",2016,52,2016-12-17,2016-12-23
"25","Kegalle","22","2","0","1","2","1","2","0","0","4","3","0",2016,52,2016-12-17,2016-12-23
"26","Kalmune","21","0","0","0","0","0","0","0","0","0","0","0",2016,52,2016-12-17,2016-12-23
