"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","215","0","0","0","1","4","0","1","0","11","0","1",2019,7,2019-02-09,2019-02-15
"2","Gampaha","107","0","0","0","0","1","0","0","0","6","1","5",2019,7,2019-02-09,2019-02-15
"3","Kalutara","42","1","0","0","0","6","0","1","0","20","3","0",2019,7,2019-02-09,2019-02-15
"4","Kandy","58","2","2","0","2","2","0","0","0","12","2","3",2019,7,2019-02-09,2019-02-15
"5","Matale","6","5","1","0","0","0","0","0","0","2","1","8",2019,7,2019-02-09,2019-02-15
"6","NuwaraEliya","4","0","1","0","0","2","0","2","0","0","0","0",2019,7,2019-02-09,2019-02-15
"7","Galle","27","4","0","0","0","10","0","0","0","9","3","0",2019,7,2019-02-09,2019-02-15
"8","Hambanthota","30","0","0","0","1","1","3","0","0","9","2","5",2019,7,2019-02-09,2019-02-15
"9","Matara","29","0","0","0","0","7","0","1","0","9","0","9",2019,7,2019-02-09,2019-02-15
"10","Jaffna","86","5","0","0","0","0","23","0","0","12","1","0",2019,7,2019-02-09,2019-02-15
"11","Kilinochchi","5","0","0","0","0","0","0","0","0","0","0","0",2019,7,2019-02-09,2019-02-15
"12","Mannar","2","0","0","0","0","0","1","0","0","0","0","0",2019,7,2019-02-09,2019-02-15
"13","Vavuniya","15","0","0","1","0","5","0","0","0","2","1","0",2019,7,2019-02-09,2019-02-15
"14","Mullaitivu","7","0","0","1","0","2","0","0","0","0","0","0",2019,7,2019-02-09,2019-02-15
"15","Batticaloa","48","0","0","2","0","0","0","0","0","4","0","0",2019,7,2019-02-09,2019-02-15
"16","Ampara","3","0","0","0","0","1","0","0","0","2","0","2",2019,7,2019-02-09,2019-02-15
"17","Trincomalee","17","0","0","0","0","0","1","0","0","3","0","0",2019,7,2019-02-09,2019-02-15
"18","Kurunagala","31","1","0","0","0","5","1","0","0","10","1","21",2019,7,2019-02-09,2019-02-15
"19","Puttalam","14","1","0","0","0","0","0","0","0","6","1","0",2019,7,2019-02-09,2019-02-15
"20","Anuradhapura","11","1","0","0","0","3","1","1","0","15","3","7",2019,7,2019-02-09,2019-02-15
"21","Polonnaruwa","3","0","0","0","0","4","0","0","0","9","0","0",2019,7,2019-02-09,2019-02-15
"22","Badulla","15","2","0","1","0","3","2","0","0","7","3","0",2019,7,2019-02-09,2019-02-15
"23","Monaragala","7","1","0","0","0","4","0","2","0","2","3","0",2019,7,2019-02-09,2019-02-15
"24","Ratnapura","34","0","1","0","0","8","1","0","1","12","1","0",2019,7,2019-02-09,2019-02-15
"25","Kegalle","22","2","0","0","0","3","1","0","0","13","0","0",2019,7,2019-02-09,2019-02-15
"26","Kalmune","31","2","0","1","0","1","0","0","0","3","0","0",2019,7,2019-02-09,2019-02-15
