"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","45","3","1","11","0","7","1","4","0",2009,6,2009-01-31,2009-02-06
"2","Gampaha","20","3","0","2","0","2","0","3","0",2009,6,2009-01-31,2009-02-06
"3","Kalutara","6","2","0","1","0","4","0","0","0",2009,6,2009-01-31,2009-02-06
"4","Kandy","38","6","0","1","0","2","2","1","0",2009,6,2009-01-31,2009-02-06
"5","Matale","13","3","0","1","0","5","0","0","0",2009,6,2009-01-31,2009-02-06
"6","NuwaraEliya","5","3","0","5","0","2","2","1","0",2009,6,2009-01-31,2009-02-06
"7","Galle","0","4","0","0","0","3","0","1","0",2009,6,2009-01-31,2009-02-06
"8","Hambanthota","0","2","2","0","0","0","0","0","0",2009,6,2009-01-31,2009-02-06
"9","Matara","11","8","1","0","3","5","5","0","0",2009,6,2009-01-31,2009-02-06
"10","Jaffna","0","0","0","0","0","0","0","0","0",2009,6,2009-01-31,2009-02-06
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,6,2009-01-31,2009-02-06
"12","Mannar","0","0","0","8","0","0","0","0","0",2009,6,2009-01-31,2009-02-06
"13","Vavuniya","0","1","0","0","0","0","0","0","0",2009,6,2009-01-31,2009-02-06
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,6,2009-01-31,2009-02-06
"15","Batticaloa","17","1","1","1","0","1","0","0","0",2009,6,2009-01-31,2009-02-06
"16","Ampara","4","0","0","1","0","0","0","0","0",2009,6,2009-01-31,2009-02-06
"17","Trincomalee","1","1","0","0","0","0","0","0","0",2009,6,2009-01-31,2009-02-06
"18","Kurunagala","19","2","0","2","0","0","2","1","0",2009,6,2009-01-31,2009-02-06
"19","Puttalam","2","3","1","1","0","1","1","0","0",2009,6,2009-01-31,2009-02-06
"20","Anuradhapura","1","3","0","0","0","4","0","0","0",2009,6,2009-01-31,2009-02-06
"21","Polonnaruwa","1","1","0","0","1","1","0","0","0",2009,6,2009-01-31,2009-02-06
"22","Badulla","2","5","2","2","0","0","1","3","0",2009,6,2009-01-31,2009-02-06
"23","Monaragala","0","2","0","0","1","0","4","0","0",2009,6,2009-01-31,2009-02-06
"24","Ratnapura","2","13","0","1","0","1","1","2","0",2009,6,2009-01-31,2009-02-06
"25","Kegalle","8","2","0","0","0","1","0","1","0",2009,6,2009-01-31,2009-02-06
"26","Kalmune","5","0","0","0","0","0","0","0","0",2009,6,2009-01-31,2009-02-06
