"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","89","3","0","0","0","4","0","1","0","7","0","0",2016,41,2016-10-01,2016-10-07
"2","Gampaha","31","1","0","1","0","4","0","1","0","2","0","0",2016,41,2016-10-01,2016-10-07
"3","Kalutara","26","2","0","2","0","6","0","0","0","11","0","0",2016,41,2016-10-01,2016-10-07
"4","Kandy","27","1","0","0","2","1","0","0","0","3","1","0",2016,41,2016-10-01,2016-10-07
"5","Matale","17","7","0","1","0","1","0","0","0","0","0","1",2016,41,2016-10-01,2016-10-07
"6","NuwaraEliya","5","1","0","0","0","2","3","3","0","2","1","0",2016,41,2016-10-01,2016-10-07
"7","Galle","87","2","0","0","2","9","3","0","0","4","0","0",2016,41,2016-10-01,2016-10-07
"8","Hambanthota","7","6","0","0","3","1","0","0","0","6","0","14",2016,41,2016-10-01,2016-10-07
"9","Matara","25","0","0","1","0","2","2","4","0","2","0","0",2016,41,2016-10-01,2016-10-07
"10","Jaffna","31","12","0","0","0","0","3","0","0","0","2","0",2016,41,2016-10-01,2016-10-07
"11","Kilinochchi","2","1","0","0","0","0","0","0","0","0","0","0",2016,41,2016-10-01,2016-10-07
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2016,41,2016-10-01,2016-10-07
"13","Vavuniya","4","0","0","2","0","0","0","0","0","0","0","0",2016,41,2016-10-01,2016-10-07
"14","Mullaitivu","1","1","1","1","1","0","0","0","0","1","0","0",2016,41,2016-10-01,2016-10-07
"15","Batticaloa","2","5","0","0","0","0","0","0","0","1","0","0",2016,41,2016-10-01,2016-10-07
"16","Ampara","0","0","0","0","0","0","0","0","0","0","0","0",2016,41,2016-10-01,2016-10-07
"17","Trincomalee","2","1","0","0","0","0","0","0","0","5","0","0",2016,41,2016-10-01,2016-10-07
"18","Kurunagala","23","0","0","0","5","1","1","1","0","9","0","4",2016,41,2016-10-01,2016-10-07
"19","Puttalam","3","3","0","0","0","1","0","0","0","0","0","0",2016,41,2016-10-01,2016-10-07
"20","Anuradhapura","2","1","0","0","6","0","0","0","0","0","0","0",2016,41,2016-10-01,2016-10-07
"21","Polonnaruwa","1","1","0","0","1","1","0","0","0","1","1","2",2016,41,2016-10-01,2016-10-07
"22","Badulla","45","0","0","0","0","1","2","0","0","3","3","0",2016,41,2016-10-01,2016-10-07
"23","Monaragala","2","2","0","0","0","0","1","5","0","0","1","1",2016,41,2016-10-01,2016-10-07
"24","Ratnapura","24","1","0","1","0","5","1","9","0","2","1","0",2016,41,2016-10-01,2016-10-07
"25","Kegalle","23","0","0","0","0","2","0","2","0","10","1","0",2016,41,2016-10-01,2016-10-07
"26","Kalmune","13","3","0","0","7","0","0","0","0","5","0","0",2016,41,2016-10-01,2016-10-07
