"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","242","3","0","3","0","2","0","0","0",2012,2,2012-01-07,2012-01-13
"2","Gampaha","256","4","0","2","0","4","0","8","0",2012,2,2012-01-07,2012-01-13
"3","Kalutara","55","2","0","2","0","3","0","2","0",2012,2,2012-01-07,2012-01-13
"4","Kandy","40","4","0","2","0","0","3","1","0",2012,2,2012-01-07,2012-01-13
"5","Matale","8","7","0","2","0","2","1","1","0",2012,2,2012-01-07,2012-01-13
"6","NuwaraEliya","4","4","0","0","0","1","2","0","0",2012,2,2012-01-07,2012-01-13
"7","Galle","20","1","0","1","0","1","0","0","0",2012,2,2012-01-07,2012-01-13
"8","Hambanthota","12","2","0","0","1","2","4","1","0",2012,2,2012-01-07,2012-01-13
"9","Matara","58","4","0","1","0","4","3","6","0",2012,2,2012-01-07,2012-01-13
"10","Jaffna","18","7","0","17","3","0","23","0","0",2012,2,2012-01-07,2012-01-13
"11","Kilinochchi","2","1","0","1","0","0","3","0","0",2012,2,2012-01-07,2012-01-13
"12","Mannar","10","2","1","1","0","0","1","0","0",2012,2,2012-01-07,2012-01-13
"13","Vavuniya","3","0","2","1","0","1","0","0","0",2012,2,2012-01-07,2012-01-13
"14","Mullaitivu","0","2","1","1","0","1","0","0","0",2012,2,2012-01-07,2012-01-13
"15","Batticaloa","38","1","0","2","0","2","0","0","0",2012,2,2012-01-07,2012-01-13
"16","Ampara","1","1","0","0","0","1","0","0","0",2012,2,2012-01-07,2012-01-13
"17","Trincomalee","4","9","0","0","0","1","0","0","0",2012,2,2012-01-07,2012-01-13
"18","Kurunagala","26","2","0","1","0","4","6","1","0",2012,2,2012-01-07,2012-01-13
"19","Puttalam","13","9","0","0","0","0","0","0","0",2012,2,2012-01-07,2012-01-13
"20","Anuradhapura","14","1","0","1","0","7","0","1","0",2012,2,2012-01-07,2012-01-13
"21","Polonnaruwa","1","1","0","0","0","3","0","0","0",2012,2,2012-01-07,2012-01-13
"22","Badulla","16","2","0","2","0","0","1","1","0",2012,2,2012-01-07,2012-01-13
"23","Monaragala","3","2","0","0","0","1","0","1","0",2012,2,2012-01-07,2012-01-13
"24","Ratnapura","10","5","0","1","0","5","0","0","0",2012,2,2012-01-07,2012-01-13
"25","Kegalle","41","1","0","1","1","3","1","7","0",2012,2,2012-01-07,2012-01-13
"26","Kalmune","11","5","0","0","0","0","0","0","0",2012,2,2012-01-07,2012-01-13
