"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","164","2","0","0","3","3","0","4","0","7","1","0",2013,43,2013-10-19,2013-10-25
"2","Gampaha","49","4","2","2","5","14","1","3","0","5","1","0",2013,43,2013-10-19,2013-10-25
"3","Kalutara","22","2","0","2","2","2","0","0","0","10","2","0",2013,43,2013-10-19,2013-10-25
"4","Kandy","17","5","0","0","0","1","2","6","0","4","1","0",2013,43,2013-10-19,2013-10-25
"5","Matale","3","3","0","0","0","1","0","0","0","1","0","0",2013,43,2013-10-19,2013-10-25
"6","NuwaraEliya","4","3","0","0","0","1","1","0","0","5","0","0",2013,43,2013-10-19,2013-10-25
"7","Galle","6","7","0","0","0","1","2","0","0","3","0","1",2013,43,2013-10-19,2013-10-25
"8","Hambanthota","7","2","0","0","1","1","0","0","0","0","1","1",2013,43,2013-10-19,2013-10-25
"9","Matara","5","2","0","0","1","3","1","1","0","5","4","2",2013,43,2013-10-19,2013-10-25
"10","Jaffna","19","17","0","3","3","1","3","0","0","0","0","0",2013,43,2013-10-19,2013-10-25
"11","Kilinochchi","0","1","0","1","0","0","0","0","0","0","0","0",2013,43,2013-10-19,2013-10-25
"12","Mannar","2","0","0","2","0","0","0","0","0","0","0","0",2013,43,2013-10-19,2013-10-25
"13","Vavuniya","1","0","0","0","0","0","0","0","0","0","0","0",2013,43,2013-10-19,2013-10-25
"14","Mullaitivu","0","1","0","1","0","0","0","0","0","0","0","0",2013,43,2013-10-19,2013-10-25
"15","Batticaloa","1","7","0","0","0","0","0","0","0","2","0","0",2013,43,2013-10-19,2013-10-25
"16","Ampara","2","9","0","0","1","2","0","0","0","4","0","0",2013,43,2013-10-19,2013-10-25
"17","Trincomalee","3","1","0","0","0","0","0","0","0","1","0","0",2013,43,2013-10-19,2013-10-25
"18","Kurunagala","21","8","4","0","0","8","3","3","0","3","0","1",2013,43,2013-10-19,2013-10-25
"19","Puttalam","6","0","0","0","0","0","1","0","0","0","1","0",2013,43,2013-10-19,2013-10-25
"20","Anuradhapura","8","0","0","0","1","3","0","0","0","1","1","10",2013,43,2013-10-19,2013-10-25
"21","Polonnaruwa","12","3","0","0","0","1","0","0","0","2","1","1",2013,43,2013-10-19,2013-10-25
"22","Badulla","7","9","0","0","0","2","0","1","0","1","1","0",2013,43,2013-10-19,2013-10-25
"23","Monaragala","5","4","0","0","0","0","1","3","0","2","0","0",2013,43,2013-10-19,2013-10-25
"24","Ratnapura","19","2","0","1","0","9","1","21","0","10","0","0",2013,43,2013-10-19,2013-10-25
"25","Kegalle","34","3","0","0","0","17","1","5","0","2","3","0",2013,43,2013-10-19,2013-10-25
"26","Kalmune","1","1","0","0","1","1","0","0","0","2","0","0",2013,43,2013-10-19,2013-10-25
