"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","17","0","0","0","0","16","0","1","0","0","1","0",2020,49,2020-11-28,2020-12-04
"2","Gampaha","7","0","0","0","1","2","0","0","0","0","0","0",2020,49,2020-11-28,2020-12-04
"3","Kalutara","10","1","0","0","0","33","1","0","0","4","1","0",2020,49,2020-11-28,2020-12-04
"4","Kandy","10","2","0","0","0","11","0","2","0","1","0","3",2020,49,2020-11-28,2020-12-04
"5","Matale","0","0","0","0","0","2","0","0","0","0","0","5",2020,49,2020-11-28,2020-12-04
"6","NuwaraEliya","0","0","0","0","0","2","3","0","0","0","0","1",2020,49,2020-11-28,2020-12-04
"7","Galle","2","0","0","1","0","37","0","0","0","1","3","0",2020,49,2020-11-28,2020-12-04
"8","Hambanthota","4","0","0","0","4","7","1","0","0","2","2","12",2020,49,2020-11-28,2020-12-04
"9","Matara","3","0","0","0","0","11","0","0","0","0","0","0",2020,49,2020-11-28,2020-12-04
"10","Jaffna","8","1","0","0","2","2","18","1","0","0","0","0",2020,49,2020-11-28,2020-12-04
"11","Kilinochchi","0","0","0","0","1","1","0","0","0","0","0","0",2020,49,2020-11-28,2020-12-04
"12","Mannar","1","0","0","0","0","1","0","0","0","0","2","1",2020,49,2020-11-28,2020-12-04
"13","Vavuniya","0","0","0","0","0","0","0","0","0","0","0","0",2020,49,2020-11-28,2020-12-04
"14","Mullaitivu","0","0","0","0","0","2","0","0","0","0","0","0",2020,49,2020-11-28,2020-12-04
"15","Batticaloa","133","0","0","0","0","0","0","0","0","1","1","0",2020,49,2020-11-28,2020-12-04
"16","Ampara","0","0","0","0","0","6","0","0","0","0","0","0",2020,49,2020-11-28,2020-12-04
"17","Trincomalee","1","0","0","0","0","0","0","0","0","1","0","0",2020,49,2020-11-28,2020-12-04
"18","Kurunagala","9","0","0","1","0","3","1","0","0","2","1","3",2020,49,2020-11-28,2020-12-04
"19","Puttalam","8","0","0","0","0","0","1","0","0","0","1","0",2020,49,2020-11-28,2020-12-04
"20","Anuradhapura","2","0","0","0","1","14","1","0","0","1","1","1",2020,49,2020-11-28,2020-12-04
"21","Polonnaruwa","0","1","0","0","0","15","0","1","0","4","0","18",2020,49,2020-11-28,2020-12-04
"22","Badulla","8","1","0","0","0","11","3","1","0","1","0","1",2020,49,2020-11-28,2020-12-04
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","0","0",2020,49,2020-11-28,2020-12-04
"24","Ratnapura","4","0","0","0","1","14","1","0","0","1","2","4",2020,49,2020-11-28,2020-12-04
"25","Kegalle","4","0","0","1","0","21","1","1","0","7","0","0",2020,49,2020-11-28,2020-12-04
"26","Kalmune","3","0","0","0","0","0","0","0","0","0","0","0",2020,49,2020-11-28,2020-12-04
