"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","175","0","0","0","0","4","0","0","0","15","0","0",2020,9,2020-02-22,2020-02-28
"2","Gampaha","107","0","0","2","0","1","1","0","0","33","2","0",2020,9,2020-02-22,2020-02-28
"3","Kalutara","58","0","0","0","0","10","1","0","0","22","1","0",2020,9,2020-02-22,2020-02-28
"4","Kandy","51","2","0","1","4","2","5","0","0","13","1","4",2020,9,2020-02-22,2020-02-28
"5","Matale","27","0","0","0","0","2","0","0","0","3","0","14",2020,9,2020-02-22,2020-02-28
"6","NuwaraEliya","12","0","0","0","0","3","8","1","0","5","0","0",2020,9,2020-02-22,2020-02-28
"7","Galle","29","1","0","0","0","16","0","0","0","16","4","0",2020,9,2020-02-22,2020-02-28
"8","Hambanthota","17","0","0","0","0","2","1","0","0","7","3","14",2020,9,2020-02-22,2020-02-28
"9","Matara","22","1","0","0","0","4","0","0","0","4","0","16",2020,9,2020-02-22,2020-02-28
"10","Jaffna","96","3","0","3","1","1","22","0","0","10","0","0",2020,9,2020-02-22,2020-02-28
"11","Kilinochchi","6","1","0","0","0","1","1","0","0","1","0","1",2020,9,2020-02-22,2020-02-28
"12","Mannar","4","0","0","0","0","0","0","0","0","0","0","0",2020,9,2020-02-22,2020-02-28
"13","Vavuniya","21","0","0","0","0","1","1","0","0","2","0","1",2020,9,2020-02-22,2020-02-28
"14","Mullaitivu","1","0","0","0","0","0","0","0","0","1","0","1",2020,9,2020-02-22,2020-02-28
"15","Batticaloa","115","7","0","0","1","1","0","0","0","3","0","0",2020,9,2020-02-22,2020-02-28
"16","Ampara","11","1","0","0","0","1","0","0","0","1","0","0",2020,9,2020-02-22,2020-02-28
"17","Trincomalee","71","0","0","0","0","0","1","0","0","4","0","0",2020,9,2020-02-22,2020-02-28
"18","Kurunagala","28","0","0","0","0","6","2","0","0","38","1","8",2020,9,2020-02-22,2020-02-28
"19","Puttalam","19","0","0","0","0","1","0","0","0","11","0","0",2020,9,2020-02-22,2020-02-28
"20","Anuradhapura","17","2","0","0","0","1","2","0","0","4","1","0",2020,9,2020-02-22,2020-02-28
"21","Polonnaruwa","14","0","0","0","0","1","0","0","0","4","2","7",2020,9,2020-02-22,2020-02-28
"22","Badulla","15","1","0","0","0","11","1","1","0","6","1","0",2020,9,2020-02-22,2020-02-28
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","0","0",2020,9,2020-02-22,2020-02-28
"24","Ratnapura","42","0","1","0","1","27","0","3","0","11","3","10",2020,9,2020-02-22,2020-02-28
"25","Kegalle","25","1","0","0","2","6","0","0","0","10","0","0",2020,9,2020-02-22,2020-02-28
"26","Kalmune","35","0","0","0","1","0","0","0","0","21","3","0",2020,9,2020-02-22,2020-02-28
