"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","54","2","0","0","0","14","0","0","0","2","0","0",2020,36,2020-08-29,2020-09-04
"2","Gampaha","39","0","0","0","0","11","0","0","0","5","1","0",2020,36,2020-08-29,2020-09-04
"3","Kalutara","18","1","0","0","0","42","0","0","0","5","0","0",2020,36,2020-08-29,2020-09-04
"4","Kandy","64","2","0","0","1","3","5","0","0","1","0","0",2020,36,2020-08-29,2020-09-04
"5","Matale","4","0","0","0","0","1","0","0","0","2","0","7",2020,36,2020-08-29,2020-09-04
"6","NuwaraEliya","2","2","0","0","0","1","1","0","0","2","1","0",2020,36,2020-08-29,2020-09-04
"7","Galle","13","0","0","0","12","19","1","1","0","3","2","0",2020,36,2020-08-29,2020-09-04
"8","Hambanthota","3","1","0","0","0","2","1","0","0","2","2","6",2020,36,2020-08-29,2020-09-04
"9","Matara","3","0","2","0","0","14","2","1","0","3","1","4",2020,36,2020-08-29,2020-09-04
"10","Jaffna","13","3","0","0","0","1","10","0","0","1","1","0",2020,36,2020-08-29,2020-09-04
"11","Kilinochchi","0","0","0","0","0","0","1","0","0","1","0","0",2020,36,2020-08-29,2020-09-04
"12","Mannar","0","0","0","0","0","0","0","0","1","0","0","0",2020,36,2020-08-29,2020-09-04
"13","Vavuniya","0","0","0","0","0","0","0","0","0","0","0","0",2020,36,2020-08-29,2020-09-04
"14","Mullaitivu","1","0","0","0","0","0","0","0","0","0","0","0",2020,36,2020-08-29,2020-09-04
"15","Batticaloa","14","7","0","0","0","0","0","0","0","0","1","0",2020,36,2020-08-29,2020-09-04
"16","Ampara","0","2","0","0","0","2","0","0","0","2","0","0",2020,36,2020-08-29,2020-09-04
"17","Trincomalee","2","0","0","0","0","1","0","0","0","2","0","0",2020,36,2020-08-29,2020-09-04
"18","Kurunagala","5","0","1","0","0","10","1","0","0","1","5","5",2020,36,2020-08-29,2020-09-04
"19","Puttalam","3","0","0","0","0","0","1","0","0","1","0","0",2020,36,2020-08-29,2020-09-04
"20","Anuradhapura","3","1","0","0","0","3","0","0","0","3","3","5",2020,36,2020-08-29,2020-09-04
"21","Polonnaruwa","0","0","0","0","0","1","0","1","0","0","0","2",2020,36,2020-08-29,2020-09-04
"22","Badulla","3","1","0","0","0","2","2","0","0","0","0","0",2020,36,2020-08-29,2020-09-04
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","0","0",2020,36,2020-08-29,2020-09-04
"24","Ratnapura","13","1","0","0","0","21","5","0","0","1","3","0",2020,36,2020-08-29,2020-09-04
"25","Kegalle","16","0","0","0","0","22","0","6","0","4","1","2",2020,36,2020-08-29,2020-09-04
"26","Kalmune","7","3","0","0","0","2","0","0","0","1","0","0",2020,36,2020-08-29,2020-09-04
