"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","209","7","0","0","0","2","0","1","0","1","1","0",2014,31,2014-07-26,2014-08-01
"2","Gampaha","80","1","0","0","0","0","0","7","0","1","0","0",2014,31,2014-07-26,2014-08-01
"3","Kalutara","42","1","1","1","0","5","0","0","0","2","2","0",2014,31,2014-07-26,2014-08-01
"4","Kandy","36","3","0","0","2","1","0","5","0","1","0","0",2014,31,2014-07-26,2014-08-01
"5","Matale","7","1","0","0","0","0","0","0","0","2","1","0",2014,31,2014-07-26,2014-08-01
"6","NuwaraEliya","3","3","0","0","0","0","1","0","0","2","0","0",2014,31,2014-07-26,2014-08-01
"7","Galle","8","2","0","1","0","1","3","0","0","1","0","0",2014,31,2014-07-26,2014-08-01
"8","Hambanthota","5","0","0","0","0","0","2","0","0","3","0","7",2014,31,2014-07-26,2014-08-01
"9","Matara","19","4","0","0","2","2","1","0","0","0","0","2",2014,31,2014-07-26,2014-08-01
"10","Jaffna","25","8","0","0","0","0","0","0","0","10","2","0",2014,31,2014-07-26,2014-08-01
"11","Kilinochchi","1","5","0","0","0","0","1","0","0","0","2","1",2014,31,2014-07-26,2014-08-01
"12","Mannar","2","1","0","2","0","0","1","0","0","0","0","1",2014,31,2014-07-26,2014-08-01
"13","Vavuniya","0","1","0","1","0","0","1","1","0","0","1","0",2014,31,2014-07-26,2014-08-01
"14","Mullaitivu","2","3","0","0","0","0","0","0","0","0","1","0",2014,31,2014-07-26,2014-08-01
"15","Batticaloa","6","9","0","0","0","0","0","0","0","2","0","0",2014,31,2014-07-26,2014-08-01
"16","Ampara","2","2","0","0","0","0","0","0","0","2","0","0",2014,31,2014-07-26,2014-08-01
"17","Trincomalee","5","0","0","0","0","0","1","0","0","1","0","0",2014,31,2014-07-26,2014-08-01
"18","Kurunagala","60","2","0","1","0","2","1","0","0","4","2","3",2014,31,2014-07-26,2014-08-01
"19","Puttalam","9","1","0","0","0","1","0","0","0","2","1","0",2014,31,2014-07-26,2014-08-01
"20","Anuradhapura","10","9","0","0","1","2","0","0","0","4","1","6",2014,31,2014-07-26,2014-08-01
"21","Polonnaruwa","8","0","0","0","0","2","0","0","0","1","1","3",2014,31,2014-07-26,2014-08-01
"22","Badulla","10","11","0","0","0","1","4","5","0","0","3","0",2014,31,2014-07-26,2014-08-01
"23","Monaragala","6","1","1","1","0","1","2","5","0","1","0","0",2014,31,2014-07-26,2014-08-01
"24","Ratnapura","60","2","1","1","0","6","1","7","0","1","2","0",2014,31,2014-07-26,2014-08-01
"25","Kegalle","33","1","0","0","0","1","0","7","0","3","1","0",2014,31,2014-07-26,2014-08-01
"26","Kalmune","6","2","0","0","5","0","0","0","0","0","0","0",2014,31,2014-07-26,2014-08-01
