"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","297","3","0","5","0","5","0","2","0",2012,33,2012-08-11,2012-08-17
"2","Gampaha","106","0","0","0","0","3","0","1","0",2012,33,2012-08-11,2012-08-17
"3","Kalutara","45","1","0","1","0","1","0","0","0",2012,33,2012-08-11,2012-08-17
"4","Kandy","31","2","0","0","1","1","0","2","0",2012,33,2012-08-11,2012-08-17
"5","Matale","6","3","0","0","0","1","0","0","0",2012,33,2012-08-11,2012-08-17
"6","NuwaraEliya","6","2","0","0","1","5","1","0","0",2012,33,2012-08-11,2012-08-17
"7","Galle","32","4","1","0","6","1","4","0","0",2012,33,2012-08-11,2012-08-17
"8","Hambanthota","9","0","1","0","0","1","1","0","0",2012,33,2012-08-11,2012-08-17
"9","Matara","34","2","0","0","0","1","4","3","0",2012,33,2012-08-11,2012-08-17
"10","Jaffna","6","6","1","8","1","0","0","1","0",2012,33,2012-08-11,2012-08-17
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2012,33,2012-08-11,2012-08-17
"12","Mannar","2","0","0","1","0","0","0","0","0",2012,33,2012-08-11,2012-08-17
"13","Vavuniya","0","0","0","0","0","0","0","0","0",2012,33,2012-08-11,2012-08-17
"14","Mullaitivu","0","1","0","0","0","0","0","0","0",2012,33,2012-08-11,2012-08-17
"15","Batticaloa","5","9","0","0","3","0","0","0","0",2012,33,2012-08-11,2012-08-17
"16","Ampara","0","0","0","1","0","0","0","0","0",2012,33,2012-08-11,2012-08-17
"17","Trincomalee","5","6","0","0","4","0","0","0","0",2012,33,2012-08-11,2012-08-17
"18","Kurunagala","47","9","1","1","0","4","1","2","0",2012,33,2012-08-11,2012-08-17
"19","Puttalam","8","1","0","0","0","0","0","0","0",2012,33,2012-08-11,2012-08-17
"20","Anuradhapura","2","2","0","0","4","0","0","1","0",2012,33,2012-08-11,2012-08-17
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0",2012,33,2012-08-11,2012-08-17
"22","Badulla","6","5","0","4","0","1","7","0","0",2012,33,2012-08-11,2012-08-17
"23","Monaragala","3","1","0","0","0","0","4","0","0",2012,33,2012-08-11,2012-08-17
"24","Ratnapura","128","3","0","2","0","10","1","9","0",2012,33,2012-08-11,2012-08-17
"25","Kegalle","61","0","0","0","0","3","4","12","0",2012,33,2012-08-11,2012-08-17
"26","Kalmune","1","0","0","0","0","0","0","0","0",2012,33,2012-08-11,2012-08-17
