"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","290","3","0","0","0","8","0","0","0","7","0","0",2017,52,2017-12-23,2017-12-29
"2","Gampaha","184","2","0","0","0","0","0","0","0","10","0","1",2017,52,2017-12-23,2017-12-29
"3","Kalutara","101","1","0","0","1","16","0","1","0","14","3","0",2017,52,2017-12-23,2017-12-29
"4","Kandy","127","1","0","0","0","1","0","0","1","1","0","1",2017,52,2017-12-23,2017-12-29
"5","Matale","36","9","0","0","0","1","0","1","0","0","0","3",2017,52,2017-12-23,2017-12-29
"6","NuwaraEliya","5","2","0","0","0","0","1","0","0","1","0","0",2017,52,2017-12-23,2017-12-29
"7","Galle","54","0","0","0","0","38","1","0","0","3","0","0",2017,52,2017-12-23,2017-12-29
"8","Hambanthota","35","0","0","0","0","4","1","0","0","4","0","10",2017,52,2017-12-23,2017-12-29
"9","Matara","33","1","0","0","1","10","3","0","0","5","0","5",2017,52,2017-12-23,2017-12-29
"10","Jaffna","158","5","1","3","0","0","25","0","0","0","0","0",2017,52,2017-12-23,2017-12-29
"11","Kilinochchi","8","2","0","0","0","0","0","0","0","0","0","0",2017,52,2017-12-23,2017-12-29
"12","Mannar","4","2","0","0","0","0","0","0","0","0","0","0",2017,52,2017-12-23,2017-12-29
"13","Vavuniya","27","0","0","6","0","1","0","1","0","1","0","0",2017,52,2017-12-23,2017-12-29
"14","Mullaitivu","7","1","0","0","0","2","0","0","0","0","0","0",2017,52,2017-12-23,2017-12-29
"15","Batticaloa","122","4","1","0","0","1","0","0","0","0","0","0",2017,52,2017-12-23,2017-12-29
"16","Ampara","12","0","0","0","0","0","0","0","0","5","3","0",2017,52,2017-12-23,2017-12-29
"17","Trincomalee","25","3","0","0","0","2","2","0","0","4","1","0",2017,52,2017-12-23,2017-12-29
"18","Kurunagala","87","1","2","0","0","5","2","1","0","13","0","8",2017,52,2017-12-23,2017-12-29
"19","Puttalam","200","1","0","0","0","0","0","1","0","3","0","1",2017,52,2017-12-23,2017-12-29
"20","Anuradhapura","26","0","1","0","0","13","0","0","0","7","2","3",2017,52,2017-12-23,2017-12-29
"21","Polonnaruwa","9","1","0","0","0","6","0","0","0","1","0","3",2017,52,2017-12-23,2017-12-29
"22","Badulla","23","0","1","1","0","5","1","3","0","7","3","0",2017,52,2017-12-23,2017-12-29
"23","Monaragala","47","0","0","0","0","10","1","1","0","4","1","2",2017,52,2017-12-23,2017-12-29
"24","Ratnapura","49","11","0","0","0","11","1","0","0","6","0","0",2017,52,2017-12-23,2017-12-29
"25","Kegalle","47","0","0","0","0","6","2","0","0","1","2","1",2017,52,2017-12-23,2017-12-29
"26","Kalmune","153","0","0","0","0","0","0","0","0","1","0","0",2017,52,2017-12-23,2017-12-29
