"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","293","1","0","2","0","4","0","2","0","4","0","0",2013,30,2013-07-20,2013-07-26
"2","Gampaha","97","6","0","1","0","6","0","6","0","6","1","0",2013,30,2013-07-20,2013-07-26
"3","Kalutara","38","2","1","0","0","5","0","1","0","5","3","0",2013,30,2013-07-20,2013-07-26
"4","Kandy","43","2","0","0","0","1","0","1","0","1","1","0",2013,30,2013-07-20,2013-07-26
"5","Matale","7","4","0","0","0","2","0","0","0","0","0","0",2013,30,2013-07-20,2013-07-26
"6","NuwaraEliya","5","9","0","0","0","1","4","1","0","2","2","0",2013,30,2013-07-20,2013-07-26
"7","Galle","30","6","0","0","3","6","2","1","0","12","2","0",2013,30,2013-07-20,2013-07-26
"8","Hambanthota","7","2","0","0","9","2","2","1","0","4","0","0",2013,30,2013-07-20,2013-07-26
"9","Matara","26","4","0","0","0","3","4","0","0","3","4","1",2013,30,2013-07-20,2013-07-26
"10","Jaffna","7","5","0","1","0","0","2","0","1","1","1","0",2013,30,2013-07-20,2013-07-26
"11","Kilinochchi","0","0","0","0","0","0","0","0","0","0","0","0",2013,30,2013-07-20,2013-07-26
"12","Mannar","0","2","0","0","0","0","0","0","0","0","0","0",2013,30,2013-07-20,2013-07-26
"13","Vavuniya","2","0","0","0","2","0","0","0","0","0","0","0",2013,30,2013-07-20,2013-07-26
"14","Mullaitivu","4","2","1","0","0","0","0","0","0","0","0","0",2013,30,2013-07-20,2013-07-26
"15","Batticaloa","6","6","0","1","0","0","0","0","1","0","0","0",2013,30,2013-07-20,2013-07-26
"16","Ampara","2","1","0","0","0","0","0","0","0","0","0","0",2013,30,2013-07-20,2013-07-26
"17","Trincomalee","5","0","0","0","0","1","0","0","0","1","0","0",2013,30,2013-07-20,2013-07-26
"18","Kurunagala","24","0","0","2","0","0","2","1","0","6","2","0",2013,30,2013-07-20,2013-07-26
"19","Puttalam","6","2","0","1","0","1","1","0","0","0","1","0",2013,30,2013-07-20,2013-07-26
"20","Anuradhapura","8","4","0","0","1","1","0","0","0","2","3","3",2013,30,2013-07-20,2013-07-26
"21","Polonnaruwa","9","0","0","0","0","2","0","1","0","0","0","1",2013,30,2013-07-20,2013-07-26
"22","Badulla","13","7","0","1","1","4","4","0","0","1","3","0",2013,30,2013-07-20,2013-07-26
"23","Monaragala","4","3","0","1","0","1","0","4","0","0","0","0",2013,30,2013-07-20,2013-07-26
"24","Ratnapura","33","8","0","0","0","8","1","4","0","3","1","0",2013,30,2013-07-20,2013-07-26
"25","Kegalle","17","3","0","3","0","2","2","0","0","1","3","0",2013,30,2013-07-20,2013-07-26
"26","Kalmune","4","2","0","0","0","0","0","0","0","1","1","0",2013,30,2013-07-20,2013-07-26
