"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","158","2","0","1","0","3","1","2","0","5","1","0",2016,49,2016-11-26,2016-12-02
"2","Gampaha","23","0","0","0","0","0","0","0","0","0","0","0",2016,49,2016-11-26,2016-12-02
"3","Kalutara","28","1","0","0","5","1","0","0","1","2","1","0",2016,49,2016-11-26,2016-12-02
"4","Kandy","32","2","0","0","0","1","2","0","0","4","2","0",2016,49,2016-11-26,2016-12-02
"5","Matale","19","0","0","0","0","1","0","0","0","0","1","0",2016,49,2016-11-26,2016-12-02
"6","NuwaraEliya","0","1","0","0","0","1","2","0","0","1","3","0",2016,49,2016-11-26,2016-12-02
"7","Galle","33","1","0","0","0","6","1","0","0","7","0","0",2016,49,2016-11-26,2016-12-02
"8","Hambanthota","21","1","0","0","0","3","1","2","0","1","0","16",2016,49,2016-11-26,2016-12-02
"9","Matara","12","1","0","0","0","5","0","0","0","2","2","0",2016,49,2016-11-26,2016-12-02
"10","Jaffna","67","15","2","1","4","0","5","1","0","0","1","0",2016,49,2016-11-26,2016-12-02
"11","Kilinochchi","0","1","0","0","0","0","0","0","0","0","0","0",2016,49,2016-11-26,2016-12-02
"12","Mannar","6","0","0","0","1","0","0","0","0","0","0","0",2016,49,2016-11-26,2016-12-02
"13","Vavuniya","9","1","0","1","1","3","0","0","0","0","0","0",2016,49,2016-11-26,2016-12-02
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2016,49,2016-11-26,2016-12-02
"15","Batticaloa","10","5","0","1","1","0","0","0","0","6","1","0",2016,49,2016-11-26,2016-12-02
"16","Ampara","3","0","1","0","0","0","0","0","0","1","0","1",2016,49,2016-11-26,2016-12-02
"17","Trincomalee","1","1","0","0","0","0","1","0","0","4","0","1",2016,49,2016-11-26,2016-12-02
"18","Kurunagala","24","10","0","0","0","5","0","0","0","11","6","2",2016,49,2016-11-26,2016-12-02
"19","Puttalam","16","2","0","0","1","0","0","0","0","3","5","0",2016,49,2016-11-26,2016-12-02
"20","Anuradhapura","3","5","1","1","0","3","1","1","0","2","0","4",2016,49,2016-11-26,2016-12-02
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0","2","0","4",2016,49,2016-11-26,2016-12-02
"22","Badulla","17","9","0","0","0","2","1","2","0","8","1","0",2016,49,2016-11-26,2016-12-02
"23","Monaragala","6","1","0","0","0","1","2","1","0","2","1","0",2016,49,2016-11-26,2016-12-02
"24","Ratnapura","29","5","0","1","0","13","0","5","0","7","1","0",2016,49,2016-11-26,2016-12-02
"25","Kegalle","11","1","1","0","0","2","4","0","0","3","1","1",2016,49,2016-11-26,2016-12-02
"26","Kalmune","6","5","1","0","0","0","0","0","0","3","0","0",2016,49,2016-11-26,2016-12-02
