"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","73","4","0","3","0","9","2","1","0",2011,10,2011-03-05,2011-03-11
"2","Gampaha","36","4","3","2","0","60","2","3","0",2011,10,2011-03-05,2011-03-11
"3","Kalutara","11","2","0","2","0","8","0","0","0",2011,10,2011-03-05,2011-03-11
"4","Kandy","12","12","0","0","0","3","3","5","0",2011,10,2011-03-05,2011-03-11
"5","Matale","0","6","0","2","0","5","3","0","0",2011,10,2011-03-05,2011-03-11
"6","NuwaraEliya","1","5","0","0","0","1","0","0","0",2011,10,2011-03-05,2011-03-11
"7","Galle","3","0","1","0","0","1","0","1","0",2011,10,2011-03-05,2011-03-11
"8","Hambanthota","4","0","0","0","3","56","0","0","0",2011,10,2011-03-05,2011-03-11
"9","Matara","10","4","0","0","0","46","2","1","0",2011,10,2011-03-05,2011-03-11
"10","Jaffna","10","11","1","10","0","0","23","0","0",2011,10,2011-03-05,2011-03-11
"11","Kilinochchi","4","0","0","0","0","0","0","0","0",2011,10,2011-03-05,2011-03-11
"12","Mannar","2","0","0","0","0","0","2","0","0",2011,10,2011-03-05,2011-03-11
"13","Vavuniya","10","6","2","0","0","6","0","0","0",2011,10,2011-03-05,2011-03-11
"14","Mullaitivu","0","0","1","0","0","0","0","0","0",2011,10,2011-03-05,2011-03-11
"15","Batticaloa","35","7","1","0","0","1","0","0","0",2011,10,2011-03-05,2011-03-11
"16","Ampara","2","1","0","0","0","1","0","0","0",2011,10,2011-03-05,2011-03-11
"17","Trincomalee","6","0","0","0","0","2","0","0","0",2011,10,2011-03-05,2011-03-11
"18","Kurunagala","18","3","0","3","0","234","3","1","0",2011,10,2011-03-05,2011-03-11
"19","Puttalam","18","3","0","0","0","4","0","0","0",2011,10,2011-03-05,2011-03-11
"20","Anuradhapura","3","1","0","0","2","32","0","0","0",2011,10,2011-03-05,2011-03-11
"21","Polonnaruwa","4","0","0","1","0","3","0","1","0",2011,10,2011-03-05,2011-03-11
"22","Badulla","1","2","0","1","0","4","1","1","0",2011,10,2011-03-05,2011-03-11
"23","Monaragala","4","1","1","0","3","11","2","10","0",2011,10,2011-03-05,2011-03-11
"24","Ratnapura","6","16","0","1","0","6","0","0","0",2011,10,2011-03-05,2011-03-11
"25","Kegalle","7","1","0","0","1","12","0","2","0",2011,10,2011-03-05,2011-03-11
"26","Kalmune","0","7","0","0","1","0","0","0","0",2011,10,2011-03-05,2011-03-11
