"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","34","4","0","4","0","2","0","2","0",2009,8,2009-02-14,2009-02-20
"2","Gampaha","21","4","0","2","3","6","0","0","0",2009,8,2009-02-14,2009-02-20
"3","Kalutara","15","4","0","1","0","3","0","0","0",2009,8,2009-02-14,2009-02-20
"4","Kandy","21","5","0","0","0","6","4","0","0",2009,8,2009-02-14,2009-02-20
"5","Matale","8","1","0","0","0","2","0","0","0",2009,8,2009-02-14,2009-02-20
"6","NuwaraEliya","1","1","0","1","0","3","2","0","0",2009,8,2009-02-14,2009-02-20
"7","Galle","6","5","0","0","0","6","0","0","0",2009,8,2009-02-14,2009-02-20
"8","Hambanthota","4","3","0","0","0","0","6","1","0",2009,8,2009-02-14,2009-02-20
"9","Matara","7","3","0","0","0","4","1","0","0",2009,8,2009-02-14,2009-02-20
"10","Jaffna","0","2","0","4","0","0","0","0","0",2009,8,2009-02-14,2009-02-20
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,8,2009-02-14,2009-02-20
"12","Mannar","0","0","0","5","0","0","0","1","0",2009,8,2009-02-14,2009-02-20
"13","Vavuniya","0","0","0","0","0","0","0","0","0",2009,8,2009-02-14,2009-02-20
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,8,2009-02-14,2009-02-20
"15","Batticaloa","9","3","0","0","0","0","0","0","0",2009,8,2009-02-14,2009-02-20
"16","Ampara","0","1","0","0","0","2","0","0","0",2009,8,2009-02-14,2009-02-20
"17","Trincomalee","0","1","0","0","0","0","0","0","0",2009,8,2009-02-14,2009-02-20
"18","Kurunagala","17","4","0","2","0","6","3","0","0",2009,8,2009-02-14,2009-02-20
"19","Puttalam","3","0","0","5","0","0","2","0","0",2009,8,2009-02-14,2009-02-20
"20","Anuradhapura","3","4","0","0","0","2","2","0","0",2009,8,2009-02-14,2009-02-20
"21","Polonnaruwa","1","0","0","0","0","0","0","0","0",2009,8,2009-02-14,2009-02-20
"22","Badulla","0","2","0","0","0","4","1","6","0",2009,8,2009-02-14,2009-02-20
"23","Monaragala","2","1","0","0","0","0","2","0","0",2009,8,2009-02-14,2009-02-20
"24","Ratnapura","3","11","0","2","0","2","5","1","0",2009,8,2009-02-14,2009-02-20
"25","Kegalle","22","1","0","1","0","3","0","3","0",2009,8,2009-02-14,2009-02-20
"26","Kalmune","2","0","0","0","0","0","0","0","0",2009,8,2009-02-14,2009-02-20
