"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","36","0","0","0","0","0","0","0","0",2012,46,2012-11-10,2012-11-16
"2","Gampaha","86","2","0","0","1","12","0","4","0",2012,46,2012-11-10,2012-11-16
"3","Kalutara","36","0","0","1","0","8","0","1","0",2012,46,2012-11-10,2012-11-16
"4","Kandy","34","3","0","0","0","3","1","6","0",2012,46,2012-11-10,2012-11-16
"5","Matale","9","5","0","0","0","1","0","1","0",2012,46,2012-11-10,2012-11-16
"6","NuwaraEliya","7","1","0","1","1","0","1","0","0",2012,46,2012-11-10,2012-11-16
"7","Galle","9","0","0","0","0","1","3","0","0",2012,46,2012-11-10,2012-11-16
"8","Hambanthota","5","0","0","1","1","3","0","0","0",2012,46,2012-11-10,2012-11-16
"9","Matara","26","4","0","0","3","7","2","4","0",2012,46,2012-11-10,2012-11-16
"10","Jaffna","29","13","0","4","0","0","0","0","0",2012,46,2012-11-10,2012-11-16
"11","Kilinochchi","1","2","0","0","0","0","0","0","0",2012,46,2012-11-10,2012-11-16
"12","Mannar","3","4","0","4","0","2","0","0","0",2012,46,2012-11-10,2012-11-16
"13","Vavuniya","0","1","0","0","0","0","0","0","0",2012,46,2012-11-10,2012-11-16
"14","Mullaitivu","1","1","0","1","0","0","0","0","0",2012,46,2012-11-10,2012-11-16
"15","Batticaloa","5","8","0","0","0","1","0","0","0",2012,46,2012-11-10,2012-11-16
"16","Ampara","1","2","0","0","0","0","0","0","0",2012,46,2012-11-10,2012-11-16
"17","Trincomalee","0","8","0","0","0","0","0","0","0",2012,46,2012-11-10,2012-11-16
"18","Kurunagala","97","10","0","0","0","4","0","0","0",2012,46,2012-11-10,2012-11-16
"19","Puttalam","47","0","0","0","0","0","0","0","0",2012,46,2012-11-10,2012-11-16
"20","Anuradhapura","5","2","0","0","0","3","0","1","0",2012,46,2012-11-10,2012-11-16
"21","Polonnaruwa","3","0","0","0","0","0","0","0","0",2012,46,2012-11-10,2012-11-16
"22","Badulla","6","3","0","1","0","0","0","1","0",2012,46,2012-11-10,2012-11-16
"23","Monaragala","9","51","0","0","0","0","2","0","0",2012,46,2012-11-10,2012-11-16
"24","Ratnapura","35","6","0","0","0","2","0","4","0",2012,46,2012-11-10,2012-11-16
"25","Kegalle","21","0","0","0","2","2","0","3","0",2012,46,2012-11-10,2012-11-16
"26","Kalmune","1","0","0","0","0","0","0","0","0",2012,46,2012-11-10,2012-11-16
