"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","222","3","0","0","0","5","0","0","0","19","0","0",2018,21,2018-05-19,2018-05-25
"2","Gampaha","90","2","0","0","0","4","0","0","0","12","0","0",2018,21,2018-05-19,2018-05-25
"3","Kalutara","55","1","0","1","0","15","0","0","0","7","4","0",2018,21,2018-05-19,2018-05-25
"4","Kandy","91","3","0","0","0","2","9","0","0","7","2","1",2018,21,2018-05-19,2018-05-25
"5","Matale","23","0","0","1","2","1","0","0","0","0","0","2",2018,21,2018-05-19,2018-05-25
"6","NuwaraEliya","3","1","0","0","0","1","0","0","0","4","0","0",2018,21,2018-05-19,2018-05-25
"7","Galle","14","4","2","0","0","1","0","1","0","13","2","0",2018,21,2018-05-19,2018-05-25
"8","Hambanthota","8","1","1","0","0","2","1","0","0","2","0","21",2018,21,2018-05-19,2018-05-25
"9","Matara","10","2","0","0","0","7","0","0","0","2","0","12",2018,21,2018-05-19,2018-05-25
"10","Jaffna","29","3","0","0","0","0","5","0","0","3","0","0",2018,21,2018-05-19,2018-05-25
"11","Kilinochchi","10","1","0","0","0","0","1","0","0","0","0","0",2018,21,2018-05-19,2018-05-25
"12","Mannar","1","0","0","0","0","0","0","0","0","2","0","2",2018,21,2018-05-19,2018-05-25
"13","Vavuniya","7","0","0","0","0","0","0","0","0","3","0","0",2018,21,2018-05-19,2018-05-25
"14","Mullaitivu","1","0","0","0","0","0","1","0","0","0","1","0",2018,21,2018-05-19,2018-05-25
"15","Batticaloa","187","2","0","0","0","5","0","0","0","3","1","0",2018,21,2018-05-19,2018-05-25
"16","Ampara","2","0","1","0","0","2","0","0","0","2","1","0",2018,21,2018-05-19,2018-05-25
"17","Trincomalee","27","0","1","0","0","2","0","0","0","4","0","7",2018,21,2018-05-19,2018-05-25
"18","Kurunagala","37","3","1","1","0","9","2","0","0","18","2","2",2018,21,2018-05-19,2018-05-25
"19","Puttalam","38","2","0","0","0","0","0","1","0","5","3","0",2018,21,2018-05-19,2018-05-25
"20","Anuradhapura","26","2","2","0","2","5","0","0","1","14","2","15",2018,21,2018-05-19,2018-05-25
"21","Polonnaruwa","11","2","0","0","0","4","0","0","0","3","0","1",2018,21,2018-05-19,2018-05-25
"22","Badulla","9","3","0","0","1","8","3","0","0","17","2","0",2018,21,2018-05-19,2018-05-25
"23","Monaragala","10","0","0","0","0","7","1","3","0","1","1","0",2018,21,2018-05-19,2018-05-25
"24","Ratnapura","62","5","1","1","0","18","0","2","0","7","0","0",2018,21,2018-05-19,2018-05-25
"25","Kegalle","29","2","0","0","2","10","0","0","0","7","1","0",2018,21,2018-05-19,2018-05-25
"26","Kalmune","18","0","0","0","0","0","0","0","0","3","0","0",2018,21,2018-05-19,2018-05-25
