"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","329","1","0","2","0","2","0","0","0","4","0","0",2013,52,2013-12-21,2013-12-27
"2","Gampaha","44","0","0","1","0","2","1","0","0","4","0","0",2013,52,2013-12-21,2013-12-27
"3","Kalutara","19","1","0","0","0","0","0","0","0","38","2","0",2013,52,2013-12-21,2013-12-27
"4","Kandy","22","1","0","0","0","3","1","2","0","5","1","0",2013,52,2013-12-21,2013-12-27
"5","Matale","10","2","0","0","0","5","0","4","0","0","0","0",2013,52,2013-12-21,2013-12-27
"6","NuwaraEliya","2","1","0","2","2","1","1","0","0","0","1","0",2013,52,2013-12-21,2013-12-27
"7","Galle","27","2","0","1","1","4","1","0","0","4","0","0",2013,52,2013-12-21,2013-12-27
"8","Hambanthota","5","4","1","0","0","0","1","2","0","2","0","1",2013,52,2013-12-21,2013-12-27
"9","Matara","6","2","0","0","0","0","1","0","0","1","1","2",2013,52,2013-12-21,2013-12-27
"10","Jaffna","34","18","2","8","0","0","44","1","0","0","1","0",2013,52,2013-12-21,2013-12-27
"11","Kilinochchi","0","0","0","1","0","0","1","0","0","0","0","0",2013,52,2013-12-21,2013-12-27
"12","Mannar","1","0","0","1","0","0","0","0","0","0","0","0",2013,52,2013-12-21,2013-12-27
"13","Vavuniya","1","1","0","0","1","0","0","0","0","0","0","1",2013,52,2013-12-21,2013-12-27
"14","Mullaitivu","0","2","0","0","0","0","0","0","0","0","0","1",2013,52,2013-12-21,2013-12-27
"15","Batticaloa","2","3","0","2","0","0","0","0","0","0","0","0",2013,52,2013-12-21,2013-12-27
"16","Ampara","13","2","0","0","0","0","0","1","0","1","0","0",2013,52,2013-12-21,2013-12-27
"17","Trincomalee","5","4","0","0","0","0","0","0","0","1","0","0",2013,52,2013-12-21,2013-12-27
"18","Kurunagala","17","3","1","0","0","6","2","1","0","6","1","1",2013,52,2013-12-21,2013-12-27
"19","Puttalam","15","3","1","0","0","3","1","0","0","2","0","1",2013,52,2013-12-21,2013-12-27
"20","Anuradhapura","14","1","0","0","1","7","1","1","0","2","1","8",2013,52,2013-12-21,2013-12-27
"21","Polonnaruwa","7","5","0","0","0","1","0","0","0","0","0","1",2013,52,2013-12-21,2013-12-27
"22","Badulla","9","3","0","0","0","1","3","0","0","0","2","0",2013,52,2013-12-21,2013-12-27
"23","Monaragala","3","0","0","0","0","4","0","2","0","1","0","0",2013,52,2013-12-21,2013-12-27
"24","Ratnapura","10","2","0","2","0","7","0","7","0","3","0","0",2013,52,2013-12-21,2013-12-27
"25","Kegalle","18","1","0","0","0","2","0","2","0","9","3","0",2013,52,2013-12-21,2013-12-27
"26","Kalmune","0","11","0","0","0","0","0","1","0","7","0","0",2013,52,2013-12-21,2013-12-27
