"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","80","3","0","0","0","8","0","1","0",2013,11,2013-03-09,2013-03-15
"2","Gampaha","38","2","1","0","0","20","0","6","0",2013,11,2013-03-09,2013-03-15
"3","Kalutara","13","0","0","0","0","15","0","0","0",2013,11,2013-03-09,2013-03-15
"4","Kandy","27","1","0","2","0","4","1","6","0",2013,11,2013-03-09,2013-03-15
"5","Matale","6","2","0","0","0","3","0","1","0",2013,11,2013-03-09,2013-03-15
"6","NuwaraEliya","5","1","0","1","0","1","0","0","0",2013,11,2013-03-09,2013-03-15
"7","Galle","10","3","1","1","0","5","1","0","0",2013,11,2013-03-09,2013-03-15
"8","Hambanthota","4","0","0","1","0","7","2","4","0",2013,11,2013-03-09,2013-03-15
"9","Matara","10","5","1","1","0","14","6","1","1",2013,11,2013-03-09,2013-03-15
"10","Jaffna","10","5","0","3","1","0","20","0","0",2013,11,2013-03-09,2013-03-15
"11","Kilinochchi","0","0","0","0","0","0","1","0","0",2013,11,2013-03-09,2013-03-15
"12","Mannar","2","1","0","3","0","0","0","0","0",2013,11,2013-03-09,2013-03-15
"13","Vavuniya","2","0","0","0","0","1","0","0","0",2013,11,2013-03-09,2013-03-15
"14","Mullaitivu","2","0","0","1","0","1","0","0","0",2013,11,2013-03-09,2013-03-15
"15","Batticaloa","12","5","0","0","0","0","1","1","0",2013,11,2013-03-09,2013-03-15
"16","Ampara","1","0","0","0","0","0","0","0","0",2013,11,2013-03-09,2013-03-15
"17","Trincomalee","6","1","0","0","0","0","1","0","0",2013,11,2013-03-09,2013-03-15
"18","Kurunagala","48","2","1","0","0","31","1","0","1",2013,11,2013-03-09,2013-03-15
"19","Puttalam","19","1","1","0","0","2","1","1","0",2013,11,2013-03-09,2013-03-15
"20","Anuradhapura","11","0","0","0","0","21","0","0","0",2013,11,2013-03-09,2013-03-15
"21","Polonnaruwa","9","0","0","0","0","1","0","1","0",2013,11,2013-03-09,2013-03-15
"22","Badulla","6","5","0","0","0","0","3","1","0",2013,11,2013-03-09,2013-03-15
"23","Monaragala","2","5","1","2","0","2","1","1","0",2013,11,2013-03-09,2013-03-15
"24","Ratnapura","22","8","1","1","0","8","0","4","0",2013,11,2013-03-09,2013-03-15
"25","Kegalle","28","1","0","2","0","8","0","7","0",2013,11,2013-03-09,2013-03-15
"26","Kalmune","11","2","0","0","0","0","0","0","0",2013,11,2013-03-09,2013-03-15
