"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","23","01","00","02","00","12","00","06","00",2008,12,2008-03-15,2008-03-21
"2","Gampaha","14","02","00","00","00","08","00","01","00",2008,12,2008-03-15,2008-03-21
"3","Kalutara","11","04","00","00","00","04","00","01","00",2008,12,2008-03-15,2008-03-21
"4","Kandy","03","04","00","02","13","03","02","01","00",2008,12,2008-03-15,2008-03-21
"5","Matale","02","05","00","01","00","11","00","00","00",2008,12,2008-03-15,2008-03-21
"6","NuwaraEliya","00","04","00","03","44","00","00","01","00",2008,12,2008-03-15,2008-03-21
"7","Galle","04","00","01","00","00","07","01","00","00",2008,12,2008-03-15,2008-03-21
"8","Hambanthota","00","00","01","00","00","00","00","00","00",2008,12,2008-03-15,2008-03-21
"9","Matara","04","02","00","00","00","08","02","01","00",2008,12,2008-03-15,2008-03-21
"10","Jaffna","00","03","00","06","00","00","03","00","00",2008,12,2008-03-15,2008-03-21
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,12,2008-03-15,2008-03-21
"12","Mannar","00","00","00","01","00","00","00","00","00",2008,12,2008-03-15,2008-03-21
"13","Vavuniya","00","00","00","00","00","00","00","00","00",2008,12,2008-03-15,2008-03-21
"14","Mullaitivu","00","00","00","00","00","00","00","00","00",2008,12,2008-03-15,2008-03-21
"15","Batticaloa","00","00","00","01","00","00","00","00","01",2008,12,2008-03-15,2008-03-21
"16","Ampara","00","00","00","00","00","00","00","00","00",2008,12,2008-03-15,2008-03-21
"17","Trincomalee","11","00","00","00","00","00","00","00","00",2008,12,2008-03-15,2008-03-21
"18","Kurunagala","12","00","00","00","00","03","01","01","00",2008,12,2008-03-15,2008-03-21
"19","Puttalam","09","03","01","01","00","00","03","00","01",2008,12,2008-03-15,2008-03-21
"20","Anuradhapura","01","02","00","00","00","00","01","00","00",2008,12,2008-03-15,2008-03-21
"21","Polonnaruwa","00","00","00","00","00","00","00","00","00",2008,12,2008-03-15,2008-03-21
"22","Badulla","01","03","00","01","00","01","02","00","00",2008,12,2008-03-15,2008-03-21
"23","Monaragala","01","05","00","01","00","00","00","00","00",2008,12,2008-03-15,2008-03-21
"24","Ratnapura","01","02","00","00","00","04","00","01","00",2008,12,2008-03-15,2008-03-21
"25","Kegalle","06","12","00","01","00","03","02","13","00",2008,12,2008-03-15,2008-03-21
"26","Kalmune","00","01","00","00","00","00","00","00","00",2008,12,2008-03-15,2008-03-21
