"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","155","1","0","2","1","5","0","1","1","8","1","0",2015,43,2015-10-17,2015-10-23
"2","Gampaha","35","1","1","0","0","11","0","1","0","6","0","0",2015,43,2015-10-17,2015-10-23
"3","Kalutara","14","1","0","2","10","4","0","0","0","6","2","0",2015,43,2015-10-17,2015-10-23
"4","Kandy","21","2","0","0","0","1","3","0","0","7","0","0",2015,43,2015-10-17,2015-10-23
"5","Matale","1","0","0","0","0","0","0","0","0","0","1","0",2015,43,2015-10-17,2015-10-23
"6","NuwaraEliya","4","4","0","1","0","0","1","1","0","3","0","0",2015,43,2015-10-17,2015-10-23
"7","Galle","23","1","0","0","3","13","2","1","0","3","0","0",2015,43,2015-10-17,2015-10-23
"8","Hambanthota","16","2","0","0","1","6","1","2","0","1","0","6",2015,43,2015-10-17,2015-10-23
"9","Matara","15","2","0","0","0","12","2","1","0","6","0","4",2015,43,2015-10-17,2015-10-23
"10","Jaffna","22","19","0","0","3","0","5","0","0","2","0","0",2015,43,2015-10-17,2015-10-23
"11","Kilinochchi","0","0","0","0","0","0","0","0","0","0","0","0",2015,43,2015-10-17,2015-10-23
"12","Mannar","0","1","0","0","0","0","0","0","0","0","0","0",2015,43,2015-10-17,2015-10-23
"13","Vavuniya","0","0","0","0","2","0","0","0","0","1","0","0",2015,43,2015-10-17,2015-10-23
"14","Mullaitivu","0","1","0","1","0","0","0","0","0","0","0","0",2015,43,2015-10-17,2015-10-23
"15","Batticaloa","3","2","0","0","0","0","0","0","0","1","0","0",2015,43,2015-10-17,2015-10-23
"16","Ampara","0","0","0","0","0","0","0","0","0","5","0","0",2015,43,2015-10-17,2015-10-23
"17","Trincomalee","0","8","0","0","1","0","4","1","0","3","0","0",2015,43,2015-10-17,2015-10-23
"18","Kurunagala","5","1","0","0","0","3","0","0","0","4","2","2",2015,43,2015-10-17,2015-10-23
"19","Puttalam","4","3","1","1","0","0","0","0","0","0","1","0",2015,43,2015-10-17,2015-10-23
"20","Anuradhapura","3","3","0","0","1","2","0","1","0","2","1","4",2015,43,2015-10-17,2015-10-23
"21","Polonnaruwa","5","1","0","0","0","0","0","1","0","0","0","3",2015,43,2015-10-17,2015-10-23
"22","Badulla","5","15","0","0","0","0","0","4","0","2","1","0",2015,43,2015-10-17,2015-10-23
"23","Monaragala","4","1","0","0","0","1","2","22","0","2","3","0",2015,43,2015-10-17,2015-10-23
"24","Ratnapura","9","0","0","0","0","9","2","5","0","8","0","1",2015,43,2015-10-17,2015-10-23
"25","Kegalle","24","0","1","1","0","9","3","0","0","3","3","0",2015,43,2015-10-17,2015-10-23
"26","Kalmune","0","0","0","0","0","0","0","0","0","2","0","0",2015,43,2015-10-17,2015-10-23
