"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","341","1","0","3","1","9","0","1","0",2011,29,2011-07-16,2011-07-22
"2","Gampaha","201","4","0","1","1","6","0","20","0",2011,29,2011-07-16,2011-07-22
"3","Kalutara","31","7","0","4","0","2","0","0","0",2011,29,2011-07-16,2011-07-22
"4","Kandy","52","8","0","0","4","4","2","2","0",2011,29,2011-07-16,2011-07-22
"5","Matale","8","2","0","1","0","3","0","0","0",2011,29,2011-07-16,2011-07-22
"6","NuwaraEliya","15","3","0","1","0","0","2","0","0",2011,29,2011-07-16,2011-07-22
"7","Galle","40","4","0","0","0","2","5","0","2",2011,29,2011-07-16,2011-07-22
"8","Hambanthota","5","3","0","0","1","2","3","1","0",2011,29,2011-07-16,2011-07-22
"9","Matara","15","3","0","1","1","3","2","0","0",2011,29,2011-07-16,2011-07-22
"10","Jaffna","4","9","0","2","2","0","1","0","0",2011,29,2011-07-16,2011-07-22
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2011,29,2011-07-16,2011-07-22
"12","Mannar","0","1","0","1","0","0","0","0","0",2011,29,2011-07-16,2011-07-22
"13","Vavuniya","3","0","0","0","0","2","0","0","0",2011,29,2011-07-16,2011-07-22
"14","Mullaitivu","0","2","0","1","0","0","0","0","0",2011,29,2011-07-16,2011-07-22
"15","Batticaloa","10","8","0","0","0","0","1","0","0",2011,29,2011-07-16,2011-07-22
"16","Ampara","2","6","0","0","0","0","0","0","0",2011,29,2011-07-16,2011-07-22
"17","Trincomalee","3","11","0","0","1","2","0","0","0",2011,29,2011-07-16,2011-07-22
"18","Kurunagala","20","15","0","1","21","2","3","1","0",2011,29,2011-07-16,2011-07-22
"19","Puttalam","6","3","0","1","0","4","1","0","0",2011,29,2011-07-16,2011-07-22
"20","Anuradhapura","5","4","0","0","0","2","0","0","0",2011,29,2011-07-16,2011-07-22
"21","Polonnaruwa","4","3","0","0","0","1","0","1","0",2011,29,2011-07-16,2011-07-22
"22","Badulla","28","7","0","1","0","5","1","1","0",2011,29,2011-07-16,2011-07-22
"23","Monaragala","7","4","0","0","0","3","0","1","0",2011,29,2011-07-16,2011-07-22
"24","Ratnapura","25","18","0","0","0","4","0","0","0",2011,29,2011-07-16,2011-07-22
"25","Kegalle","24","3","0","0","0","2","2","10","0",2011,29,2011-07-16,2011-07-22
"26","Kalmune","2","15","0","0","1","0","0","0","0",2011,29,2011-07-16,2011-07-22
