"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","174","0","0","2","1","2","0","0","0","8","1","0",2016,13,2016-03-19,2016-03-25
"2","Gampaha","34","7","0","1","0","8","0","1","0","7","0","1",2016,13,2016-03-19,2016-03-25
"3","Kalutara","21","1","0","0","0","8","0","0","0","2","2","0",2016,13,2016-03-19,2016-03-25
"4","Kandy","9","1","0","1","3","1","3","1","0","2","0","2",2016,13,2016-03-19,2016-03-25
"5","Matale","4","0","0","1","0","1","0","0","0","0","7","0",2016,13,2016-03-19,2016-03-25
"6","NuwaraEliya","2","1","0","0","0","0","3","2","0","4","1","0",2016,13,2016-03-19,2016-03-25
"7","Galle","19","1","0","0","0","5","2","0","0","5","1","0",2016,13,2016-03-19,2016-03-25
"8","Hambanthota","1","0","0","0","0","2","0","1","0","2","0","3",2016,13,2016-03-19,2016-03-25
"9","Matara","5","4","1","0","0","5","1","0","0","5","2","2",2016,13,2016-03-19,2016-03-25
"10","Jaffna","32","4","0","5","3","0","9","0","0","4","2","0",2016,13,2016-03-19,2016-03-25
"11","Kilinochchi","0","0","0","0","0","0","0","0","0","0","0","0",2016,13,2016-03-19,2016-03-25
"12","Mannar","0","0","0","0","0","0","0","0","0","2","0","0",2016,13,2016-03-19,2016-03-25
"13","Vavuniya","1","0","0","0","0","0","0","0","0","0","0","0",2016,13,2016-03-19,2016-03-25
"14","Mullaitivu","1","0","0","0","0","0","0","0","0","0","0","0",2016,13,2016-03-19,2016-03-25
"15","Batticaloa","4","3","0","0","0","0","0","0","0","0","0","0",2016,13,2016-03-19,2016-03-25
"16","Ampara","2","2","0","0","0","0","0","0","0","1","0","0",2016,13,2016-03-19,2016-03-25
"17","Trincomalee","8","0","0","1","5","0","0","2","0","1","2","0",2016,13,2016-03-19,2016-03-25
"18","Kurunagala","14","1","1","0","0","2","0","1","0","4","4","4",2016,13,2016-03-19,2016-03-25
"19","Puttalam","2","0","0","0","0","2","1","0","0","0","0","0",2016,13,2016-03-19,2016-03-25
"20","Anuradhapura","7","0","0","0","0","0","0","0","0","4","1","2",2016,13,2016-03-19,2016-03-25
"21","Polonnaruwa","3","2","0","0","0","1","0","0","0","0","0","4",2016,13,2016-03-19,2016-03-25
"22","Badulla","13","1","0","0","1","2","5","2","0","6","2","0",2016,13,2016-03-19,2016-03-25
"23","Monaragala","0","0","0","0","0","8","3","5","0","0","0","2",2016,13,2016-03-19,2016-03-25
"24","Ratnapura","12","6","0","0","0","3","0","0","0","2","0","0",2016,13,2016-03-19,2016-03-25
"25","Kegalle","2","1","1","0","0","0","0","0","0","6","1","0",2016,13,2016-03-19,2016-03-25
"26","Kalmune","4","1","0","0","0","0","0","0","0","0","0","0",2016,13,2016-03-19,2016-03-25
