"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","334","0","1","0","2","7","0","0","0","13","0","0",2019,26,2019-06-22,2019-06-28
"2","Gampaha","228","1","1","0","1","1","1","1","0","5","0","0",2019,26,2019-06-22,2019-06-28
"3","Kalutara","153","4","0","0","1","9","0","0","0","5","1","0",2019,26,2019-06-22,2019-06-28
"4","Kandy","81","1","0","0","0","2","1","0","0","4","2","0",2019,26,2019-06-22,2019-06-28
"5","Matale","12","0","0","0","0","0","0","0","0","3","0","0",2019,26,2019-06-22,2019-06-28
"6","NuwaraEliya","7","1","0","0","0","3","1","1","0","2","0","0",2019,26,2019-06-22,2019-06-28
"7","Galle","236","0","0","0","0","16","1","1","0","13","0","0",2019,26,2019-06-22,2019-06-28
"8","Hambanthota","48","1","0","0","0","2","3","0","0","4","1","47",2019,26,2019-06-22,2019-06-28
"9","Matara","82","1","0","1","0","8","1","1","0","6","1","16",2019,26,2019-06-22,2019-06-28
"10","Jaffna","20","7","1","0","4","0","0","0","0","23","0","0",2019,26,2019-06-22,2019-06-28
"11","Kilinochchi","0","0","0","0","0","0","0","0","0","0","0","0",2019,26,2019-06-22,2019-06-28
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2019,26,2019-06-22,2019-06-28
"13","Vavuniya","5","1","1","1","2","2","0","0","0","1","1","0",2019,26,2019-06-22,2019-06-28
"14","Mullaitivu","0","0","0","1","0","0","0","0","0","0","1","0",2019,26,2019-06-22,2019-06-28
"15","Batticaloa","10","2","0","0","0","1","0","0","0","2","3","0",2019,26,2019-06-22,2019-06-28
"16","Ampara","9","2","0","0","0","1","0","0","0","8","0","0",2019,26,2019-06-22,2019-06-28
"17","Trincomalee","12","0","0","0","0","0","1","0","0","10","0","0",2019,26,2019-06-22,2019-06-28
"18","Kurunagala","37","6","0","0","0","0","0","2","0","8","6","24",2019,26,2019-06-22,2019-06-28
"19","Puttalam","29","1","0","0","0","0","0","0","0","1","3","0",2019,26,2019-06-22,2019-06-28
"20","Anuradhapura","10","0","0","0","0","0","1","0","0","7","2","4",2019,26,2019-06-22,2019-06-28
"21","Polonnaruwa","6","1","0","0","0","0","0","0","0","2","0","0",2019,26,2019-06-22,2019-06-28
"22","Badulla","25","3","0","0","0","7","3","0","0","6","2","0",2019,26,2019-06-22,2019-06-28
"23","Monaragala","25","3","0","0","0","11","6","2","0","3","2","0",2019,26,2019-06-22,2019-06-28
"24","Ratnapura","72","2","1","1","0","30","2","1","0","2","2","5",2019,26,2019-06-22,2019-06-28
"25","Kegalle","57","1","0","0","0","9","2","2","0","8","2","0",2019,26,2019-06-22,2019-06-28
"26","Kalmune","10","2","0","0","1","0","0","0","0","4","0","0",2019,26,2019-06-22,2019-06-28
