"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","172","4","0","1","0","5","0","0","0",2013,7,2013-02-09,2013-02-15
"2","Gampaha","46","1","0","0","0","3","0","5","0",2013,7,2013-02-09,2013-02-15
"3","Kalutara","22","4","1","1","0","2","0","0","0",2013,7,2013-02-09,2013-02-15
"4","Kandy","29","0","0","0","0","0","0","0","0",2013,7,2013-02-09,2013-02-15
"5","Matale","0","3","0","0","0","0","0","1","0",2013,7,2013-02-09,2013-02-15
"6","NuwaraEliya","6","1","1","0","0","0","3","0","0",2013,7,2013-02-09,2013-02-15
"7","Galle","6","0","0","0","0","0","1","0","0",2013,7,2013-02-09,2013-02-15
"8","Hambanthota","8","1","0","0","1","9","0","1","0",2013,7,2013-02-09,2013-02-15
"9","Matara","27","2","2","0","0","7","4","1","0",2013,7,2013-02-09,2013-02-15
"10","Jaffna","12","3","0","4","0","0","5","0","0",2013,7,2013-02-09,2013-02-15
"11","Kilinochchi","1","1","0","1","0","0","0","0","0",2013,7,2013-02-09,2013-02-15
"12","Mannar","3","3","0","7","0","0","0","0","0",2013,7,2013-02-09,2013-02-15
"13","Vavuniya","2","2","0","0","1","1","1","0","0",2013,7,2013-02-09,2013-02-15
"14","Mullaitivu","0","1","0","0","0","0","0","0","0",2013,7,2013-02-09,2013-02-15
"15","Batticaloa","6","1","0","0","0","0","0","0","0",2013,7,2013-02-09,2013-02-15
"16","Ampara","1","1","0","0","0","1","0","0","0",2013,7,2013-02-09,2013-02-15
"17","Trincomalee","8","0","0","0","0","1","0","1","0",2013,7,2013-02-09,2013-02-15
"18","Kurunagala","39","3","0","0","0","0","0","1","0",2013,7,2013-02-09,2013-02-15
"19","Puttalam","33","1","0","0","0","0","0","0","0",2013,7,2013-02-09,2013-02-15
"20","Anuradhapura","5","1","0","0","0","3","0","0","0",2013,7,2013-02-09,2013-02-15
"21","Polonnaruwa","1","1","0","0","0","1","0","0","0",2013,7,2013-02-09,2013-02-15
"22","Badulla","12","1","0","0","0","1","0","1","0",2013,7,2013-02-09,2013-02-15
"23","Monaragala","1","1","0","0","0","4","1","2","0",2013,7,2013-02-09,2013-02-15
"24","Ratnapura","20","5","3","0","0","1","1","7","0",2013,7,2013-02-09,2013-02-15
"25","Kegalle","14","1","0","0","0","2","0","6","0",2013,7,2013-02-09,2013-02-15
"26","Kalmune","5","0","0","0","0","0","0","0","0",2013,7,2013-02-09,2013-02-15
