"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","472","3","0","0","0","1","1","0","0","8","2","0",2016,4,2016-01-16,2016-01-22
"2","Gampaha","106","0","0","0","0","1","0","1","0","12","0","0",2016,4,2016-01-16,2016-01-22
"3","Kalutara","59","2","0","0","0","3","0","2","0","4","4","0",2016,4,2016-01-16,2016-01-22
"4","Kandy","64","1","0","1","1","4","3","1","0","4","0","0",2016,4,2016-01-16,2016-01-22
"5","Matale","13","1","1","1","0","3","1","0","0","1","2","2",2016,4,2016-01-16,2016-01-22
"6","NuwaraEliya","8","0","0","1","0","2","0","1","0","2","0","0",2016,4,2016-01-16,2016-01-22
"7","Galle","43","0","0","1","0","2","2","1","0","3","2","0",2016,4,2016-01-16,2016-01-22
"8","Hambanthota","25","1","0","0","0","3","3","1","0","2","0","14",2016,4,2016-01-16,2016-01-22
"9","Matara","33","2","0","1","0","5","0","1","0","2","0","12",2016,4,2016-01-16,2016-01-22
"10","Jaffna","137","8","0","5","1","3","73","0","0","6","1","0",2016,4,2016-01-16,2016-01-22
"11","Kilinochchi","3","0","0","1","0","0","0","0","0","0","0","0",2016,4,2016-01-16,2016-01-22
"12","Mannar","8","1","0","2","0","0","1","0","0","1","0","0",2016,4,2016-01-16,2016-01-22
"13","Vavuniya","15","0","0","1","2","0","1","0","0","0","0","0",2016,4,2016-01-16,2016-01-22
"14","Mullaitivu","12","0","0","0","0","3","0","0","0","0","0","0",2016,4,2016-01-16,2016-01-22
"15","Batticaloa","32","7","0","0","1","0","0","0","0","1","0","0",2016,4,2016-01-16,2016-01-22
"16","Ampara","0","0","0","0","0","0","0","1","0","0","0","0",2016,4,2016-01-16,2016-01-22
"17","Trincomalee","20","1","0","0","0","1","1","6","0","4","0","0",2016,4,2016-01-16,2016-01-22
"18","Kurunagala","60","5","0","0","0","4","0","0","0","5","0","0",2016,4,2016-01-16,2016-01-22
"19","Puttalam","16","0","0","0","0","1","0","0","0","0","1","0",2016,4,2016-01-16,2016-01-22
"20","Anuradhapura","21","0","0","0","0","5","0","0","0","2","2","2",2016,4,2016-01-16,2016-01-22
"21","Polonnaruwa","4","0","0","3","0","6","0","0","0","0","1","3",2016,4,2016-01-16,2016-01-22
"22","Badulla","14","2","0","0","0","3","0","2","0","1","3","0",2016,4,2016-01-16,2016-01-22
"23","Monaragala","5","1","0","0","0","10","2","5","0","2","0","1",2016,4,2016-01-16,2016-01-22
"24","Ratnapura","13","4","0","0","0","6","0","1","0","3","1","0",2016,4,2016-01-16,2016-01-22
"25","Kegalle","33","0","0","0","0","9","1","3","0","5","1","0",2016,4,2016-01-16,2016-01-22
"26","Kalmune","5","2","0","0","1","0","0","0","0","0","0","0",2016,4,2016-01-16,2016-01-22
