"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","138","0","0","1","0","2","0","0","0","11","1","0",2018,7,2018-02-10,2018-02-16
"2","Gampaha","80","0","0","0","0","4","0","0","0","12","0","0",2018,7,2018-02-10,2018-02-16
"3","Kalutara","67","1","0","0","1","8","1","1","0","25","5","0",2018,7,2018-02-10,2018-02-16
"4","Kandy","67","2","0","0","0","1","3","0","0","6","1","1",2018,7,2018-02-10,2018-02-16
"5","Matale","8","1","0","0","0","1","0","0","0","2","0","0",2018,7,2018-02-10,2018-02-16
"6","NuwaraEliya","4","0","0","0","0","0","1","1","0","5","2","0",2018,7,2018-02-10,2018-02-16
"7","Galle","14","0","0","0","0","3","2","0","0","1","0","0",2018,7,2018-02-10,2018-02-16
"8","Hambanthota","31","1","0","0","0","2","1","0","0","6","0","27",2018,7,2018-02-10,2018-02-16
"9","Matara","20","1","0","0","0","3","0","1","0","10","0","5",2018,7,2018-02-10,2018-02-16
"10","Jaffna","68","3","0","3","2","0","18","0","0","13","0","0",2018,7,2018-02-10,2018-02-16
"11","Kilinochchi","17","0","0","0","0","1","0","0","0","0","0","0",2018,7,2018-02-10,2018-02-16
"12","Mannar","0","1","0","1","0","0","0","0","0","1","0","0",2018,7,2018-02-10,2018-02-16
"13","Vavuniya","12","0","0","0","0","1","1","0","0","1","0","0",2018,7,2018-02-10,2018-02-16
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2018,7,2018-02-10,2018-02-16
"15","Batticaloa","126","4","1","0","0","0","0","0","0","4","0","0",2018,7,2018-02-10,2018-02-16
"16","Ampara","6","0","0","0","0","3","0","0","0","1","1","0",2018,7,2018-02-10,2018-02-16
"17","Trincomalee","16","1","0","0","0","0","1","0","0","6","0","2",2018,7,2018-02-10,2018-02-16
"18","Kurunagala","59","3","0","0","0","3","0","0","0","18","2","5",2018,7,2018-02-10,2018-02-16
"19","Puttalam","57","3","0","0","0","1","1","0","0","3","5","0",2018,7,2018-02-10,2018-02-16
"20","Anuradhapura","22","0","0","0","0","3","3","0","0","11","1","16",2018,7,2018-02-10,2018-02-16
"21","Polonnaruwa","10","0","0","0","0","4","0","0","0","12","0","5",2018,7,2018-02-10,2018-02-16
"22","Badulla","10","5","0","0","3","2","0","1","0","7","1","1",2018,7,2018-02-10,2018-02-16
"23","Monaragala","20","1","0","0","0","2","5","0","0","2","0","0",2018,7,2018-02-10,2018-02-16
"24","Ratnapura","57","3","4","0","0","3","2","0","0","6","4","8",2018,7,2018-02-10,2018-02-16
"25","Kegalle","28","2","2","1","7","1","2","2","0","10","0","0",2018,7,2018-02-10,2018-02-16
"26","Kalmune","48","0","0","0","7","0","0","0","0","3","1","0",2018,7,2018-02-10,2018-02-16
