"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","462","0","0","0","7","3","0","0","0","3","2","0",2020,2,2020-01-04,2020-01-10
"2","Gampaha","201","0","0","0","0","0","0","0","0","9","0","0",2020,2,2020-01-04,2020-01-10
"3","Kalutara","155","0","1","0","1","7","0","0","0","8","1","0",2020,2,2020-01-04,2020-01-10
"4","Kandy","224","1","0","0","0","1","3","0","0","2","2","0",2020,2,2020-01-04,2020-01-10
"5","Matale","76","0","0","0","0","1","0","1","0","0","0","10",2020,2,2020-01-04,2020-01-10
"6","NuwaraEliya","10","0","0","0","0","1","0","0","0","0","0","0",2020,2,2020-01-04,2020-01-10
"7","Galle","178","1","1","0","0","30","6","0","0","23","2","1",2020,2,2020-01-04,2020-01-10
"8","Hambanthota","37","0","0","0","0","14","0","1","0","11","1","28",2020,2,2020-01-04,2020-01-10
"9","Matara","72","1","1","0","0","11","1","1","0","10","0","24",2020,2,2020-01-04,2020-01-10
"10","Jaffna","287","3","0","0","0","0","28","0","0","0","0","0",2020,2,2020-01-04,2020-01-10
"11","Kilinochchi","21","3","0","0","0","0","2","0","0","0","0","1",2020,2,2020-01-04,2020-01-10
"12","Mannar","22","0","0","0","0","2","0","0","0","0","0","0",2020,2,2020-01-04,2020-01-10
"13","Vavuniya","0","0","0","0","0","2","0","0","0","0","0","0",2020,2,2020-01-04,2020-01-10
"14","Mullaitivu","3","0","0","0","0","0","0","0","0","0","0","1",2020,2,2020-01-04,2020-01-10
"15","Batticaloa","343","3","0","0","1","1","0","0","0","2","3","1",2020,2,2020-01-04,2020-01-10
"16","Ampara","21","0","0","0","0","4","0","0","0","3","2","0",2020,2,2020-01-04,2020-01-10
"17","Trincomalee","263","0","0","0","1","0","0","0","0","11","0","0",2020,2,2020-01-04,2020-01-10
"18","Kurunagala","64","0","0","0","0","7","0","0","0","16","1","11",2020,2,2020-01-04,2020-01-10
"19","Puttalam","62","0","0","0","0","2","3","0","0","5","1","0",2020,2,2020-01-04,2020-01-10
"20","Anuradhapura","42","0","0","0","1","15","1","0","0","7","1","3",2020,2,2020-01-04,2020-01-10
"21","Polonnaruwa","16","1","0","0","0","7","0","0","0","3","0","8",2020,2,2020-01-04,2020-01-10
"22","Badulla","58","0","0","0","3","9","0","0","0","7","2","0",2020,2,2020-01-04,2020-01-10
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","0","0",2020,2,2020-01-04,2020-01-10
"24","Ratnapura","62","1","1","0","1","28","1","0","0","12","3","10",2020,2,2020-01-04,2020-01-10
"25","Kegalle","53","0","0","0","0","12","0","0","0","3","2","1",2020,2,2020-01-04,2020-01-10
"26","Kalmune","140","4","0","0","0","0","0","0","0","4","2","0",2020,2,2020-01-04,2020-01-10
