"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","338","2","0","2","3","2","0","0","0",2011,51,2011-12-17,2011-12-23
"2","Gampaha","41","1","1","2","0","2","1","7","0",2011,51,2011-12-17,2011-12-23
"3","Kalutara","39","1","0","3","0","6","1","1","0",2011,51,2011-12-17,2011-12-23
"4","Kandy","74","6","0","3","0","1","2","1","0",2011,51,2011-12-17,2011-12-23
"5","Matale","10","2","0","2","0","4","0","0","0",2011,51,2011-12-17,2011-12-23
"6","NuwaraEliya","5","2","0","1","0","0","1","0","0",2011,51,2011-12-17,2011-12-23
"7","Galle","25","2","0","0","0","10","0","0","0",2011,51,2011-12-17,2011-12-23
"8","Hambanthota","4","3","0","0","1","2","2","0","0",2011,51,2011-12-17,2011-12-23
"9","Matara","51","4","0","0","0","5","3","1","0",2011,51,2011-12-17,2011-12-23
"10","Jaffna","10","6","0","18","0","0","28","1","0",2011,51,2011-12-17,2011-12-23
"11","Kilinochchi","0","0","0","1","0","0","0","0","0",2011,51,2011-12-17,2011-12-23
"12","Mannar","18","0","0","1","0","0","2","0","0",2011,51,2011-12-17,2011-12-23
"13","Vavuniya","2","1","0","1","0","0","0","0","0",2011,51,2011-12-17,2011-12-23
"14","Mullaitivu","0","2","0","0","0","0","0","0","0",2011,51,2011-12-17,2011-12-23
"15","Batticaloa","105","4","0","0","0","1","0","0","1",2011,51,2011-12-17,2011-12-23
"16","Ampara","3","0","0","0","0","1","0","0","0",2011,51,2011-12-17,2011-12-23
"17","Trincomalee","4","14","0","2","0","0","0","0","0",2011,51,2011-12-17,2011-12-23
"18","Kurunagala","18","5","0","4","0","7","0","1","0",2011,51,2011-12-17,2011-12-23
"19","Puttalam","20","1","1","0","0","2","2","0","0",2011,51,2011-12-17,2011-12-23
"20","Anuradhapura","3","1","0","0","0","4","0","0","0",2011,51,2011-12-17,2011-12-23
"21","Polonnaruwa","1","1","0","0","0","1","1","0","0",2011,51,2011-12-17,2011-12-23
"22","Badulla","7","4","0","0","0","2","0","0","0",2011,51,2011-12-17,2011-12-23
"23","Monaragala","4","1","0","0","0","4","1","1","0",2011,51,2011-12-17,2011-12-23
"24","Ratnapura","30","12","0","0","0","5","0","0","0",2011,51,2011-12-17,2011-12-23
"25","Kegalle","20","0","0","1","0","3","0","13","0",2011,51,2011-12-17,2011-12-23
"26","Kalmune","10","16","0","0","0","0","0","0","0",2011,51,2011-12-17,2011-12-23
