"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","328","5","0","1","0","1","0","1","0","5","0","0",2016,3,2016-01-09,2016-01-15
"2","Gampaha","61","0","0","0","0","0","0","1","0","4","0","0",2016,3,2016-01-09,2016-01-15
"3","Kalutara","55","2","0","0","0","7","0","0","0","4","2","0",2016,3,2016-01-09,2016-01-15
"4","Kandy","50","5","0","3","0","10","2","1","0","2","1","0",2016,3,2016-01-09,2016-01-15
"5","Matale","8","1","0","0","0","4","0","0","0","0","2","2",2016,3,2016-01-09,2016-01-15
"6","NuwaraEliya","18","2","0","3","0","1","0","0","0","1","0","0",2016,3,2016-01-09,2016-01-15
"7","Galle","17","1","0","0","0","10","3","0","0","2","0","0",2016,3,2016-01-09,2016-01-15
"8","Hambanthota","15","1","0","0","0","2","5","1","0","4","1","9",2016,3,2016-01-09,2016-01-15
"9","Matara","22","0","1","0","0","3","2","0","0","6","0","4",2016,3,2016-01-09,2016-01-15
"10","Jaffna","135","7","1","1","1","1","45","0","0","1","0","0",2016,3,2016-01-09,2016-01-15
"11","Kilinochchi","0","0","0","1","0","0","1","0","0","0","0","0",2016,3,2016-01-09,2016-01-15
"12","Mannar","6","1","0","0","0","2","1","0","0","0","0","0",2016,3,2016-01-09,2016-01-15
"13","Vavuniya","2","0","0","0","0","0","0","0","0","2","0","0",2016,3,2016-01-09,2016-01-15
"14","Mullaitivu","2","0","0","0","0","0","0","0","0","0","0","0",2016,3,2016-01-09,2016-01-15
"15","Batticaloa","20","9","0","1","0","0","0","0","0","1","0","0",2016,3,2016-01-09,2016-01-15
"16","Ampara","2","0","0","0","0","0","0","1","0","1","0","0",2016,3,2016-01-09,2016-01-15
"17","Trincomalee","19","3","0","1","0","0","0","1","0","4","1","0",2016,3,2016-01-09,2016-01-15
"18","Kurunagala","36","4","0","0","0","1","2","1","0","4","1","5",2016,3,2016-01-09,2016-01-15
"19","Puttalam","21","0","0","0","0","0","2","0","0","3","1","0",2016,3,2016-01-09,2016-01-15
"20","Anuradhapura","8","4","0","0","1","12","0","0","0","4","0","2",2016,3,2016-01-09,2016-01-15
"21","Polonnaruwa","13","3","0","0","0","11","0","0","0","2","0","5",2016,3,2016-01-09,2016-01-15
"22","Badulla","18","2","0","0","0","3","3","3","0","5","4","0",2016,3,2016-01-09,2016-01-15
"23","Monaragala","11","0","0","0","0","12","2","1","0","0","2","0",2016,3,2016-01-09,2016-01-15
"24","Ratnapura","26","4","2","0","0","3","0","3","0","1","3","0",2016,3,2016-01-09,2016-01-15
"25","Kegalle","27","0","1","0","0","4","0","1","0","4","0","0",2016,3,2016-01-09,2016-01-15
"26","Kalmune","12","0","0","0","0","0","0","0","0","0","0","0",2016,3,2016-01-09,2016-01-15
