"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","661","0","1","1","0","14","1","0","0","13","1","0",2019,51,2019-12-14,2019-12-20
"2","Gampaha","371","1","1","0","0","3","0","1","0","5","0","0",2019,51,2019-12-14,2019-12-20
"3","Kalutara","166","0","0","0","0","5","0","0","0","13","0","0",2019,51,2019-12-14,2019-12-20
"4","Kandy","288","3","0","1","1","4","2","0","0","10","0","1",2019,51,2019-12-14,2019-12-20
"5","Matale","159","0","0","0","0","1","0","0","0","1","0","1",2019,51,2019-12-14,2019-12-20
"6","NuwaraEliya","13","0","0","0","0","1","2","0","0","7","0","0",2019,51,2019-12-14,2019-12-20
"7","Galle","160","1","0","0","0","17","3","0","1","14","1","0",2019,51,2019-12-14,2019-12-20
"8","Hambanthota","29","1","0","0","0","13","0","0","0","2","0","7",2019,51,2019-12-14,2019-12-20
"9","Matara","88","1","0","0","0","12","0","0","0","2","0","11",2019,51,2019-12-14,2019-12-20
"10","Jaffna","543","4","1","0","0","2","24","0","0","2","3","0",2019,51,2019-12-14,2019-12-20
"11","Kilinochchi","27","0","0","0","0","0","0","0","0","0","0","0",2019,51,2019-12-14,2019-12-20
"12","Mannar","28","0","0","1","0","1","0","0","0","0","2","0",2019,51,2019-12-14,2019-12-20
"13","Vavuniya","57","1","0","0","0","0","0","0","0","0","0","0",2019,51,2019-12-14,2019-12-20
"14","Mullaitivu","11","0","0","0","0","0","1","0","0","0","0","0",2019,51,2019-12-14,2019-12-20
"15","Batticaloa","196","10","1","0","0","0","0","1","0","4","0","0",2019,51,2019-12-14,2019-12-20
"16","Ampara","18","2","0","0","0","4","0","0","0","5","0","1",2019,51,2019-12-14,2019-12-20
"17","Trincomalee","286","0","0","0","0","1","1","0","0","4","0","0",2019,51,2019-12-14,2019-12-20
"18","Kurunagala","118","0","0","0","0","6","0","0","0","9","0","12",2019,51,2019-12-14,2019-12-20
"19","Puttalam","98","0","0","0","0","2","2","0","0","2","0","1",2019,51,2019-12-14,2019-12-20
"20","Anuradhapura","39","3","0","1","0","13","1","0","0","12","1","6",2019,51,2019-12-14,2019-12-20
"21","Polonnaruwa","19","0","0","0","0","7","0","0","0","11","1","2",2019,51,2019-12-14,2019-12-20
"22","Badulla","107","2","0","0","0","8","1","0","0","5","0","1",2019,51,2019-12-14,2019-12-20
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","0","0",2019,51,2019-12-14,2019-12-20
"24","Ratnapura","111","1","2","0","0","36","0","12","0","9","2","4",2019,51,2019-12-14,2019-12-20
"25","Kegalle","65","0","0","0","0","15","1","1","0","12","1","3",2019,51,2019-12-14,2019-12-20
"26","Kalmune","132","2","0","0","0","1","0","0","0","11","1","0",2019,51,2019-12-14,2019-12-20
