"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","45","0","0","2","0","0","0","0","0",2012,44,2012-10-27,2012-11-02
"2","Gampaha","95","0","0","0","0","9","0","5","0",2012,44,2012-10-27,2012-11-02
"3","Kalutara","42","1","1","0","0","7","0","1","0",2012,44,2012-10-27,2012-11-02
"4","Kandy","50","3","2","0","0","2","4","2","0",2012,44,2012-10-27,2012-11-02
"5","Matale","11","2","0","0","7","0","0","0","0",2012,44,2012-10-27,2012-11-02
"6","NuwaraEliya","4","2","0","0","0","0","0","0","0",2012,44,2012-10-27,2012-11-02
"7","Galle","7","0","0","1","0","1","1","1","0",2012,44,2012-10-27,2012-11-02
"8","Hambanthota","18","0","0","1","0","1","0","2","0",2012,44,2012-10-27,2012-11-02
"9","Matara","39","2","0","0","0","3","2","3","0",2012,44,2012-10-27,2012-11-02
"10","Jaffna","27","5","0","3","0","0","0","0","1",2012,44,2012-10-27,2012-11-02
"11","Kilinochchi","2","0","0","0","1","0","0","0","0",2012,44,2012-10-27,2012-11-02
"12","Mannar","3","0","0","3","0","0","0","0","0",2012,44,2012-10-27,2012-11-02
"13","Vavuniya","0","0","0","0","0","0","0","0","0",2012,44,2012-10-27,2012-11-02
"14","Mullaitivu","1","1","0","0","0","0","0","0","0",2012,44,2012-10-27,2012-11-02
"15","Batticaloa","4","11","0","0","0","0","0","0","0",2012,44,2012-10-27,2012-11-02
"16","Ampara","1","3","0","0","0","0","0","0","0",2012,44,2012-10-27,2012-11-02
"17","Trincomalee","4","17","0","0","2","0","0","0","0",2012,44,2012-10-27,2012-11-02
"18","Kurunagala","56","2","0","3","2","2","1","2","0",2012,44,2012-10-27,2012-11-02
"19","Puttalam","31","0","0","0","0","1","0","0","0",2012,44,2012-10-27,2012-11-02
"20","Anuradhapura","2","1","0","0","0","0","0","0","0",2012,44,2012-10-27,2012-11-02
"21","Polonnaruwa","3","2","0","0","0","0","0","1","0",2012,44,2012-10-27,2012-11-02
"22","Badulla","7","3","0","0","0","0","3","0","0",2012,44,2012-10-27,2012-11-02
"23","Monaragala","3","0","0","0","2","0","0","0","0",2012,44,2012-10-27,2012-11-02
"24","Ratnapura","45","1","0","0","0","1","0","0","0",2012,44,2012-10-27,2012-11-02
"25","Kegalle","25","1","0","0","3","3","0","7","0",2012,44,2012-10-27,2012-11-02
"26","Kalmune","1","4","0","1","0","0","0","0","0",2012,44,2012-10-27,2012-11-02
