"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","116","2","0","3","2","4","0","0","0","7","0","0",2018,19,2018-05-05,2018-05-11
"2","Gampaha","56","4","0","1","0","6","0","0","0","8","0","2",2018,19,2018-05-05,2018-05-11
"3","Kalutara","35","1","0","1","0","19","1","0","0","18","0","0",2018,19,2018-05-05,2018-05-11
"4","Kandy","63","0","0","1","1","0","4","2","0","7","1","1",2018,19,2018-05-05,2018-05-11
"5","Matale","29","0","0","0","0","2","0","0","0","4","0","3",2018,19,2018-05-05,2018-05-11
"6","NuwaraEliya","4","0","0","0","4","0","2","0","0","2","1","0",2018,19,2018-05-05,2018-05-11
"7","Galle","13","1","0","0","0","2","1","0","0","6","2","1",2018,19,2018-05-05,2018-05-11
"8","Hambanthota","5","1","2","0","0","2","0","0","0","5","0","11",2018,19,2018-05-05,2018-05-11
"9","Matara","6","0","0","0","0","5","0","1","0","5","0","2",2018,19,2018-05-05,2018-05-11
"10","Jaffna","29","2","0","1","1","0","2","0","0","12","1","1",2018,19,2018-05-05,2018-05-11
"11","Kilinochchi","2","0","0","0","0","0","0","0","0","2","1","0",2018,19,2018-05-05,2018-05-11
"12","Mannar","1","0","0","0","0","0","0","0","0","0","0","0",2018,19,2018-05-05,2018-05-11
"13","Vavuniya","1","0","0","0","0","0","0","0","0","2","1","0",2018,19,2018-05-05,2018-05-11
"14","Mullaitivu","3","0","0","0","0","1","0","0","0","0","0","0",2018,19,2018-05-05,2018-05-11
"15","Batticaloa","234","4","0","0","4","0","0","0","1","2","1","0",2018,19,2018-05-05,2018-05-11
"16","Ampara","1","0","0","0","0","0","0","0","0","4","2","0",2018,19,2018-05-05,2018-05-11
"17","Trincomalee","42","0","0","0","0","2","0","0","0","1","1","0",2018,19,2018-05-05,2018-05-11
"18","Kurunagala","26","1","0","0","0","1","0","0","0","8","1","7",2018,19,2018-05-05,2018-05-11
"19","Puttalam","29","1","0","0","0","0","0","0","0","4","1","0",2018,19,2018-05-05,2018-05-11
"20","Anuradhapura","12","1","0","0","0","1","0","0","0","13","1","9",2018,19,2018-05-05,2018-05-11
"21","Polonnaruwa","5","1","0","0","0","2","0","0","0","2","0","8",2018,19,2018-05-05,2018-05-11
"22","Badulla","5","2","0","0","0","4","2","1","0","5","2","0",2018,19,2018-05-05,2018-05-11
"23","Monaragala","14","1","0","0","0","18","4","1","0","7","1","1",2018,19,2018-05-05,2018-05-11
"24","Ratnapura","56","3","0","3","0","11","1","1","0","8","1","2",2018,19,2018-05-05,2018-05-11
"25","Kegalle","26","3","1","0","2","15","3","0","0","9","2","0",2018,19,2018-05-05,2018-05-11
"26","Kalmune","26","0","0","0","1","0","0","0","0","6","0","0",2018,19,2018-05-05,2018-05-11
