"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","587","1","0","0","0","9","0","0","0","9","0","0",2019,42,2019-10-12,2019-10-18
"2","Gampaha","500","0","0","0","0","4","0","0","0","0","0","0",2019,42,2019-10-12,2019-10-18
"3","Kalutara","265","0","0","1","0","21","0","0","1","15","2","0",2019,42,2019-10-12,2019-10-18
"4","Kandy","383","0","2","0","2","2","1","0","0","8","1","2",2019,42,2019-10-12,2019-10-18
"5","Matale","44","0","1","0","0","0","0","0","0","1","0","8",2019,42,2019-10-12,2019-10-18
"6","NuwaraEliya","14","0","0","0","4","1","0","0","0","2","4","0",2019,42,2019-10-12,2019-10-18
"7","Galle","130","3","0","0","0","15","2","0","0","4","0","0",2019,42,2019-10-12,2019-10-18
"8","Hambanthota","46","2","0","2","0","9","6","0","0","4","3","5",2019,42,2019-10-12,2019-10-18
"9","Matara","120","0","0","3","0","21","0","1","0","8","0","16",2019,42,2019-10-12,2019-10-18
"10","Jaffna","142","20","0","2","2","1","16","0","0","1","1","0",2019,42,2019-10-12,2019-10-18
"11","Kilinochchi","5","8","0","3","4","0","0","0","0","0","0","0",2019,42,2019-10-12,2019-10-18
"12","Mannar","2","0","0","0","0","0","0","0","0","0","0","0",2019,42,2019-10-12,2019-10-18
"13","Vavuniya","22","3","0","0","4","1","0","0","0","1","0","0",2019,42,2019-10-12,2019-10-18
"14","Mullaitivu","0","0","0","0","2","0","0","0","0","1","0","0",2019,42,2019-10-12,2019-10-18
"15","Batticaloa","39","8","0","0","0","0","0","0","0","8","0","0",2019,42,2019-10-12,2019-10-18
"16","Ampara","7","2","0","0","0","3","0","0","0","2","1","0",2019,42,2019-10-12,2019-10-18
"17","Trincomalee","29","5","0","0","0","0","0","0","0","4","0","0",2019,42,2019-10-12,2019-10-18
"18","Kurunagala","74","2","0","0","0","3","0","0","0","9","1","15",2019,42,2019-10-12,2019-10-18
"19","Puttalam","87","0","0","0","0","1","0","0","0","0","1","0",2019,42,2019-10-12,2019-10-18
"20","Anuradhapura","33","1","0","0","0","3","1","1","0","5","1","3",2019,42,2019-10-12,2019-10-18
"21","Polonnaruwa","14","0","0","0","0","1","0","0","0","2","0","10",2019,42,2019-10-12,2019-10-18
"22","Badulla","69","5","1","0","0","4","1","1","0","10","0","1",2019,42,2019-10-12,2019-10-18
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","0","0",2019,42,2019-10-12,2019-10-18
"24","Ratnapura","91","3","1","0","1","26","3","1","0","9","1","3",2019,42,2019-10-12,2019-10-18
"25","Kegalle","66","0","0","0","0","7","0","0","0","8","1","2",2019,42,2019-10-12,2019-10-18
"26","Kalmune","12","2","0","0","0","0","0","0","0","4","0","0",2019,42,2019-10-12,2019-10-18
