"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","57","6","0","3","0","16","1","1","0",2009,17,2009-04-18,2009-04-25
"2","Gampaha","17","1","0","0","0","0","0","0","0",2009,17,2009-04-18,2009-04-25
"3","Kalutara","15","5","0","1","0","10","0","0","0",2009,17,2009-04-18,2009-04-25
"4","Kandy","73","7","0","1","0","10","8","0","0",2009,17,2009-04-18,2009-04-25
"5","Matale","18","5","1","0","0","7","0","2","0",2009,17,2009-04-18,2009-04-25
"6","NuwaraEliya","5","9","0","2","0","1","4","2","0",2009,17,2009-04-18,2009-04-25
"7","Galle","2","5","0","1","1","2","0","0","0",2009,17,2009-04-18,2009-04-25
"8","Hambanthota","28","1","0","0","0","5","0","0","0",2009,17,2009-04-18,2009-04-25
"9","Matara","5","13","0","0","0","2","0","0","0",2009,17,2009-04-18,2009-04-25
"10","Jaffna","0","4","0","1","0","0","0","0","0",2009,17,2009-04-18,2009-04-25
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,17,2009-04-18,2009-04-25
"12","Mannar","0","0","0","0","0","0","0","0","0",2009,17,2009-04-18,2009-04-25
"13","Vavuniya","0","9","0","0","0","0","0","0","0",2009,17,2009-04-18,2009-04-25
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,17,2009-04-18,2009-04-25
"15","Batticaloa","2","2","0","0","32","0","0","0","0",2009,17,2009-04-18,2009-04-25
"16","Ampara","7","2","0","0","00","0","0","0","0",2009,17,2009-04-18,2009-04-25
"17","Trincomalee","12","0","0","0","0","0","0","0","0",2009,17,2009-04-18,2009-04-25
"18","Kurunagala","25","2","0","1","0","2","0","2","0",2009,17,2009-04-18,2009-04-25
"19","Puttalam","2","1","0","1","0","0","0","0","0",2009,17,2009-04-18,2009-04-25
"20","Anuradhapura","12","1","0","0","0","0","0","2","0",2009,17,2009-04-18,2009-04-25
"21","Polonnaruwa","3","0","0","0","0","0","0","0","0",2009,17,2009-04-18,2009-04-25
"22","Badulla","2","7","0","0","0","3","1","1","0",2009,17,2009-04-18,2009-04-25
"23","Monaragala","1","3","0","1","0","1","3","3","0",2009,17,2009-04-18,2009-04-25
"24","Ratnapura","2","3","0","0","0","1","0","1","0",2009,17,2009-04-18,2009-04-25
"25","Kegalle","44","4","0","1","0","4","2","5","1",2009,17,2009-04-18,2009-04-25
"26","Kalmune","2","1","0","0","0","0","0","0","0",2009,17,2009-04-18,2009-04-25
