"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","260","1","0","1","1","4","0","0","0","5","1","1",2018,1,2017-12-30,2018-01-05
"2","Gampaha","208","2","0","0","2","4","0","1","0","6","0","0",2018,1,2017-12-30,2018-01-05
"3","Kalutara","124","2","0","0","0","10","0","0","0","6","1","0",2018,1,2017-12-30,2018-01-05
"4","Kandy","157","1","0","0","0","3","2","0","0","4","0","1",2018,1,2017-12-30,2018-01-05
"5","Matale","32","1","0","0","0","0","0","0","0","0","0","1",2018,1,2017-12-30,2018-01-05
"6","NuwaraEliya","6","0","0","1","0","0","1","0","0","3","0","0",2018,1,2017-12-30,2018-01-05
"7","Galle","18","0","0","0","0","12","1","0","0","1","0","0",2018,1,2017-12-30,2018-01-05
"8","Hambanthota","31","0","0","0","0","1","0","0","0","4","0","15",2018,1,2017-12-30,2018-01-05
"9","Matara","17","2","0","0","0","6","0","0","0","3","0","11",2018,1,2017-12-30,2018-01-05
"10","Jaffna","230","2","0","5","0","0","28","0","0","3","0","0",2018,1,2017-12-30,2018-01-05
"11","Kilinochchi","11","2","0","2","0","0","0","0","0","0","0","0",2018,1,2017-12-30,2018-01-05
"12","Mannar","3","2","0","0","0","0","0","0","0","4","0","0",2018,1,2017-12-30,2018-01-05
"13","Vavuniya","26","0","0","2","0","0","1","0","0","0","0","0",2018,1,2017-12-30,2018-01-05
"14","Mullaitivu","6","0","0","0","0","1","0","0","0","0","0","0",2018,1,2017-12-30,2018-01-05
"15","Batticaloa","168","5","0","0","0","0","0","0","0","1","0","0",2018,1,2017-12-30,2018-01-05
"16","Ampara","0","1","0","0","0","3","0","0","0","1","0","0",2018,1,2017-12-30,2018-01-05
"17","Trincomalee","34","3","0","1","0","1","1","0","0","3","0","0",2018,1,2017-12-30,2018-01-05
"18","Kurunagala","138","4","0","0","0","6","0","0","0","7","1","3",2018,1,2017-12-30,2018-01-05
"19","Puttalam","149","1","0","0","0","0","0","0","0","4","1","0",2018,1,2017-12-30,2018-01-05
"20","Anuradhapura","32","2","0","0","0","5","0","0","0","2","0","1",2018,1,2017-12-30,2018-01-05
"21","Polonnaruwa","12","0","0","0","0","9","0","1","0","2","2","2",2018,1,2017-12-30,2018-01-05
"22","Badulla","24","4","0","1","0","6","1","0","0","7","3","0",2018,1,2017-12-30,2018-01-05
"23","Monaragala","53","3","0","1","0","16","1","0","0","7","0","0",2018,1,2017-12-30,2018-01-05
"24","Ratnapura","50","9","0","0","0","7","0","0","1","4","3","12",2018,1,2017-12-30,2018-01-05
"25","Kegalle","51","3","0","0","0","4","0","2","0","4","0","0",2018,1,2017-12-30,2018-01-05
"26","Kalmune","173","1","0","0","1","0","0","0","0","3","1","0",2018,1,2017-12-30,2018-01-05
