"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","54","4","0","5","0","10","0","5","0",2009,43,2009-10-17,2009-10-23
"2","Gampaha","50","3","0","0","0","28","0","7","0",2009,43,2009-10-17,2009-10-23
"3","Kalutara","20","5","0","0","0","11","0","2","0",2009,43,2009-10-17,2009-10-23
"4","Kandy","45","7","0","1","0","9","3","6","0",2009,43,2009-10-17,2009-10-23
"5","Matale","48","3","0","0","0","3","0","0","0",2009,43,2009-10-17,2009-10-23
"6","NuwaraEliya","4","3","0","0","10","3","2","2","0",2009,43,2009-10-17,2009-10-23
"7","Galle","7","4","0","0","34","2","0","1","0",2009,43,2009-10-17,2009-10-23
"8","Hambanthota","18","2","0","0","0","12","3","1","0",2009,43,2009-10-17,2009-10-23
"9","Matara","14","7","0","0","0","13","2","2","0",2009,43,2009-10-17,2009-10-23
"10","Jaffna","1","0","0","1","0","0","0","0","0",2009,43,2009-10-17,2009-10-23
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,43,2009-10-17,2009-10-23
"12","Mannar","0","1","0","0","0","0","0","0","0",2009,43,2009-10-17,2009-10-23
"13","Vavuniya","21","1","0","3","0","0","0","1","0",2009,43,2009-10-17,2009-10-23
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,43,2009-10-17,2009-10-23
"15","Batticaloa","2","2","0","0","2","0","0","0","0",2009,43,2009-10-17,2009-10-23
"16","Ampara","3","4","0","0","0","3","0","0","0",2009,43,2009-10-17,2009-10-23
"17","Trincomalee","1","3","0","0","0","0","0","0","0",2009,43,2009-10-17,2009-10-23
"18","Kurunagala","33","7","1","2","0","11","3","6","0",2009,43,2009-10-17,2009-10-23
"19","Puttalam","12","3","0","1","2","8","0","2","0",2009,43,2009-10-17,2009-10-23
"20","Anuradhapura","4","4","0","0","0","1","0","3","0",2009,43,2009-10-17,2009-10-23
"21","Polonnaruwa","1","5","0","0","0","1","0","4","0",2009,43,2009-10-17,2009-10-23
"22","Badulla","3","11","0","0","5","1","3","1","0",2009,43,2009-10-17,2009-10-23
"23","Monaragala","2","3","0","0","0","1","0","2","0",2009,43,2009-10-17,2009-10-23
"24","Ratnapura","5","14","0","1","5","13","0","3","0",2009,43,2009-10-17,2009-10-23
"25","Kegalle","17","1","0","2","0","7","2","2","0",2009,43,2009-10-17,2009-10-23
"26","Kalmune","3","4","0","0","0","0","0","0","0",2009,43,2009-10-17,2009-10-23
