"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","38","0","0","0","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"2","Gampaha","0","0","0","0","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"3","Kalutara","0","0","0","0","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"4","Kandy","0","0","0","1","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"5","Matale","1","0","0","0","0","0","0","1","0",2012,17,2012-04-21,2012-04-27
"6","NuwaraEliya","0","0","0","0","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"7","Galle","8","0","0","0","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"8","Hambanthota","0","0","0","0","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"9","Matara","7","0","0","0","0","1","0","0","0",2012,17,2012-04-21,2012-04-27
"10","Jaffna","0","1","0","0","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"11","Kilinochchi","0","0","0","1","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"12","Mannar","0","0","0","0","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"13","Vavuniya","0","1","0","0","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"14","Mullaitivu","0","0","0","0","0","0","1","0","0",2012,17,2012-04-21,2012-04-27
"15","Batticaloa","4","1","0","0","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"16","Ampara","0","0","0","0","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"17","Trincomalee","0","0","0","0","0","1","0","0","0",2012,17,2012-04-21,2012-04-27
"18","Kurunagala","7","2","0","1","0","1","0","0","0",2012,17,2012-04-21,2012-04-27
"19","Puttalam","1","0","0","0","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"20","Anuradhapura","2","0","0","0","0","1","1","0","0",2012,17,2012-04-21,2012-04-27
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"22","Badulla","0","0","0","0","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"23","Monaragala","0","0","0","0","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"24","Ratnapura","14","0","1","1","0","0","0","0","1",2012,17,2012-04-21,2012-04-27
"25","Kegalle","12","0","0","0","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
"26","Kalmune","4","0","0","0","0","0","0","0","0",2012,17,2012-04-21,2012-04-27
